tx_rx_offset_m,tx_rx_offset_mm,velocity_m_per_ns,time_zero_ns,epsr,profile_score,mean_support_fraction,median_depth_m,valid_cue_count,file
0.02,20.0,0.11,-0.020000000000000004,7.427728749891053,2.874312827059997,1.0,0.03872963055525137,3,PROJECT001C__014.DZT
0.02,20.0,0.11,-0.012500000000000004,7.427728749891053,2.8720211737414396,1.0,0.0383034541690273,3,PROJECT001C__014.DZT
0.02,20.0,0.11,-0.0050000000000000044,7.427728749891053,2.869758102214083,1.0,0.03787697495987885,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.0024999999999999953,7.427728749891053,2.8677031196362996,1.0,0.03745018258224924,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.009999999999999995,7.427728749891053,2.8657934377411762,1.0,0.037023066205763115,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.0175,7.427728749891053,2.8638035694424637,1.0,0.036595614486012305,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.024999999999999994,7.427728749891053,2.861937544369788,1.0,0.036167815533169105,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.03249999999999999,7.427728749891053,2.8599632192058806,1.0,0.0357396568782335,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.039999999999999994,7.427728749891053,2.857755850899625,1.0,0.03531112543670023,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.0475,7.427728749891053,2.855139010149399,1.0,0.034882207469409,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.05499999999999999,7.427728749891053,2.852003255731745,1.0,0.03445288854031557,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.062499999999999986,7.427728749891053,2.848809696723149,1.0,0.03402315347089277,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.06999999999999999,7.427728749891053,2.8458772459861144,1.0,0.03359298629083811,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.0775,7.427728749891053,2.843137445486874,1.0,0.03316237018472822,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.085,7.427728749891053,2.840617666925725,1.0,0.03273128743421906,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.09249999999999999,7.427728749891053,2.8379433354412265,1.0,0.03229971935534395,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.09999999999999999,7.427728749891053,2.835489757841245,1.0,0.03186764623040892,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.1075,7.427728749891053,2.8328184623978685,1.0,0.031435047233923645,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.11499999999999998,7.427728749891053,2.8302035752733303,1.0,0.031001900351938515,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.12249999999999998,7.427728749891053,2.8270950034657667,1.0,0.03056818229407893,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.13,7.427728749891053,2.823583136403034,1.0,0.030133868397478523,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.1375,7.427728749891053,2.819681992602885,1.0,0.029698932521709756,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.14500000000000002,7.427728749891053,2.8157545571286353,1.0,0.029263346933691373,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.15249999999999997,7.427728749891053,2.8118844297271064,1.0,0.02882708218141578,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.15999999999999998,7.427728749891053,2.808409330741934,1.0,0.028390106955180953,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.16749999999999998,7.427728749891053,2.8050729163053423,1.0,0.02795238793482819,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.175,7.427728749891053,2.801954408176131,1.0,0.02751388962127389,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.1825,7.427728749891053,2.798708489264067,1.0,0.02707457415037507,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.19,7.427728749891053,2.795310942789918,1.0,0.026634401086877715,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.1975,7.427728749891053,2.7913115472610186,1.0,0.026193327195856337,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.20500000000000002,7.427728749891053,2.7868973003377646,1.0,0.025751306188651905,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.21250000000000002,7.427728749891053,2.782041198972941,1.0,0.025308288439841536,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.22000000000000003,7.427728749891053,2.77723580382305,1.0,0.02486422067121211,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.22749999999999998,7.427728749891053,2.7725012939429035,1.0,0.024419045598041835,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.235,7.427728749891053,2.7681648493070594,1.0,0.023972701532196182,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.2425,7.427728749891053,2.764234934788481,1.0,0.023525121935587832,3,PROJECT001C__014.DZT
0.02,20.0,0.11,0.25,7.427728749891053,2.760411801236709,1.0,0.023076234916398094,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.05,7.101275486315596,2.8900801398283913,1.0,0.04140594690812386,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.0425,7.101275486315596,2.8880029677138075,1.0,0.040971816091406946,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.035,7.101275486315596,2.885723200530986,1.0,0.040537426476393704,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.027500000000000004,7.101275486315596,2.883336226116903,1.0,0.04010276965324498,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.020000000000000004,7.101275486315596,2.8812603393180236,1.0,0.039667836838233037,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.012500000000000004,7.101275486315596,2.879303920295069,1.0,0.039232618852421505,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,-0.0050000000000000044,7.101275486315596,2.877482685756245,1.0,0.03879710609884881,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.0024999999999999953,7.101275486315596,2.8756765883924067,1.0,0.0383612885380892,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.009999999999999995,7.101275486315596,2.873869102726141,1.0,0.03792515566205344,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.0175,7.101275486315596,2.8719934148772914,1.0,0.037488696465877366,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.024999999999999994,7.101275486315596,2.870111394069657,1.0,0.03705189941773077,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.03249999999999999,7.101275486315596,2.8676303101758265,1.0,0.03661475242636279,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.039999999999999994,7.101275486315596,2.86498241619365,1.0,0.036177242806179837,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.0475,7.101275486315596,2.862231012205234,1.0,0.03573935723963139,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.05499999999999999,7.101275486315596,2.859672118968804,1.0,0.035301081736654256,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.062499999999999986,7.101275486315596,2.857251925507813,1.0,0.03486240159089942,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.06999999999999999,7.101275486315596,2.8549043851643816,1.0,0.03442330133243466,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.0775,7.101275486315596,2.85251948278991,1.0,0.03398376467658195,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.085,7.101275486315596,2.8498528998148083,1.0,0.03354377446850982,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.09249999999999999,7.101275486315596,2.8470713553489446,1.0,0.0331033126231568,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.09999999999999999,7.101275486315596,2.844243995279321,1.0,0.032662360060012566,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.1075,7.101275486315596,2.841273580754447,1.0,0.0322208966322262,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.11499999999999998,7.101275486315596,2.8379702668391187,1.0,0.031778901049447215,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.12249999999999998,7.101275486315596,2.834505256315833,1.0,0.03133635079373089,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.13,7.101275486315596,2.8310256222440615,1.0,0.030893222027755705,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.1375,7.101275486315596,2.827840190202067,1.0,0.030449489494504045,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.14500000000000002,7.101275486315596,2.8247014832607005,1.0,0.03000512640744684,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.15249999999999997,7.101275486315596,2.821742959331227,1.0,0.02956010433014514,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.15999999999999998,7.101275486315596,2.8186389905057516,1.0,0.029114393044034376,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.16749999999999998,7.101275486315596,2.8155216353468155,1.0,0.028667960402986793,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.175,7.101275486315596,2.812071595955197,1.0,0.02822077217304959,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.1825,7.101275486315596,2.8083334345862627,1.0,0.02777279185552601,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.19,7.101275486315596,2.8042846621256636,1.0,0.027323980491297816,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.1975,7.101275486315596,2.8000433395181967,1.0,0.026874296443972726,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.20500000000000002,7.101275486315596,2.795874659366284,1.0,0.026423695159070323,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.21250000000000002,7.101275486315596,2.7917626821655026,1.0,0.025972128896023874,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.22000000000000003,7.101275486315596,2.7878357526449498,1.0,0.025519546429259472,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.22749999999999998,7.101275486315596,2.7838790635409043,1.0,0.025065892714001465,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.235,7.101275486315596,2.779972959839213,1.0,0.02461110851172257,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.2425,7.101275486315596,2.7759831479318717,1.0,0.024155129969283644,3,PROJECT001C__014.DZT
0.02,20.0,0.1125,0.25,7.101275486315596,2.7719350702601306,1.0,0.023697888144757467,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.05,6.7958803685203595,2.8954053697513054,1.0,0.042379131608522864,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.0425,6.7958803685203595,2.893397444738816,1.0,0.04193591486171476,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.035,6.7958803685203595,2.8910268384929245,1.0,0.04149244591260532,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.027500000000000004,6.7958803685203595,2.888609109577103,1.0,0.04104871658720849,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.020000000000000004,6.7958803685203595,2.8863159382210832,1.0,0.04060471834933046,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.012500000000000004,6.7958803685203595,2.8842969042217974,1.0,0.04016044227999664,3,PROJECT001C__014.DZT
0.02,20.0,0.115,-0.0050000000000000044,6.7958803685203595,2.8826232097937754,1.0,0.03971587905544117,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.0024999999999999953,6.7958803685203595,2.88120656773561,1.0,0.0392710189235385,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.009999999999999995,6.7958803685203595,2.879845907050038,1.0,0.038825851678545395,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.0175,6.7958803685203595,2.8785596621232643,1.0,0.03838036663400827,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.024999999999999994,6.7958803685203595,2.876932505434842,1.0,0.03793455259367617,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.03249999999999999,6.7958803685203595,2.8748474716287884,1.0,0.03748839782024395,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.039999999999999994,6.7958803685203595,2.8721424527381694,1.0,0.037041890001731276,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.0475,6.7958803685203595,2.869182127807989,1.0,0.0365950162152833,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.05499999999999999,6.7958803685203595,2.8662929130425874,1.0,0.036147762888155834,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.062499999999999986,6.7958803685203595,2.8638025649910195,1.0,0.0357001157556222,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.06999999999999999,6.7958803685203595,2.8614532496023823,1.0,0.035252059815510245,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.0775,6.7958803685203595,2.859523158469861,1.0,0.034803579279045434,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.085,6.7958803685203595,2.8577993293447292,1.0,0.034354657517639275,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.09249999999999999,6.7958803685203595,2.855987953639412,1.0,0.033905277005221134,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.09999999999999999,6.7958803685203595,2.853838355478904,1.0,0.03345541925566417,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.1075,6.7958803685203595,2.851078764202825,1.0,0.033005064754803214,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.11499999999999998,6.7958803685203595,2.847577640611013,1.0,0.03255419288648149,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.12249999999999998,6.7958803685203595,2.8437959302163414,1.0,0.03210278185199423,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.13,6.7958803685203595,2.8400966711561524,1.0,0.031650808582218214,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.1375,6.7958803685203595,2.8368000092104597,1.0,0.031198248641625802,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.14500000000000002,6.7958803685203595,2.8337615784771035,1.0,0.030745076123278575,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.15249999999999997,6.7958803685203595,2.8308914539250734,1.0,0.03029126353377625,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.15999999999999998,6.7958803685203595,2.827972109483767,1.0,0.029836781666999056,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.16749999999999998,6.7958803685203595,2.825023722483252,1.0,0.029381599465322837,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.175,6.7958803685203595,2.8216667969543785,1.0,0.028925683866801614,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.1825,6.7958803685203595,2.8178651072978043,1.0,0.028468999636598324,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.19,6.7958803685203595,2.8137541149563545,1.0,0.028011509180694352,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.1975,6.7958803685203595,2.809457914892745,1.0,0.027553172339616572,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.20500000000000002,6.7958803685203595,2.8053601867723166,1.0,0.02709394615957779,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.21250000000000002,6.7958803685203595,2.801523572693469,1.0,0.02663378463802297,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.22000000000000003,6.7958803685203595,2.797818439092039,1.0,0.026172638440097637,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.22749999999999998,6.7958803685203595,2.7943404136557235,1.0,0.025710454581989887,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.235,6.7958803685203595,2.790699980949325,1.0,0.025247176076425914,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.2425,6.7958803685203595,2.7868374644376086,1.0,0.024782741534796777,3,PROJECT001C__014.DZT
0.02,20.0,0.115,0.25,6.7958803685203595,2.7824440225884994,1.0,0.024317084719431923,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.05,6.509770420909498,2.8971032809454482,1.0,0.04335113844201314,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.0425,6.509770420909498,2.895758241825368,1.0,0.0428988219806962,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.035,6.509770420909498,2.894234411062952,1.0,0.04244625956695817,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.027500000000000004,6.509770420909498,2.892749448761791,1.0,0.04199344324892831,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.020000000000000004,6.509770420909498,2.89109850776288,1.0,0.041540364723454064,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.012500000000000004,6.509770420909498,2.8893583869986927,1.0,0.041087015316222,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,-0.0050000000000000044,6.509770420909498,2.8875178574319045,1.0,0.04063338596049541,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.0024999999999999953,6.509770420909498,2.885805676997023,1.0,0.040179467174353625,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.009999999999999995,6.509770420909498,2.8839969479918395,1.0,0.039725249036306684,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.0175,6.509770420909498,2.882203778249881,1.0,0.03927072115914679,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.024999999999999994,6.509770420909498,2.880081698080849,1.0,0.038815872661883875,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.03249999999999999,6.509770420909498,2.8780114934576484,1.0,0.03836069213959725,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.039999999999999994,6.509770420909498,2.8758504126807662,1.0,0.03790516763101811,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.0475,6.509770420909498,2.8738956588496425,1.0,0.03744928658363811,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.05499999999999999,6.509770420909498,2.871898371298841,1.0,0.0369930358161179,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.062499999999999986,6.509770420909498,2.8699954551744526,1.0,0.03653640147774486,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.06999999999999999,6.509770420909498,2.868074644746341,1.0,0.03607936900466222,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.0775,6.509770420909498,2.866138633947068,1.0,0.035621923072561026,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.085,6.509770420909498,2.8640783011829023,1.0,0.035164047545491406,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.09249999999999999,6.509770420909498,2.8619473631590977,1.0,0.034705725420410886,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.09999999999999999,6.509770420909498,2.859425582266132,1.0,0.0342469387670428,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.1075,6.509770420909498,2.856604339074183,1.0,0.03378766866256761,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.11499999999999998,6.509770420909498,2.853766026303235,1.0,0.033327895120612974,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.12249999999999998,6.509770420909498,2.8508459179970447,1.0,0.03286759701394296,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.13,6.509770420909498,2.8480766701916047,1.0,0.03240675199017293,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.1375,6.509770420909498,2.845421521314974,1.0,0.03194533637975114,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.14500000000000002,6.509770420909498,2.8426262456368847,1.0,0.03148332509535129,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.15249999999999997,6.509770420909498,2.8397953351714045,1.0,0.031020691521707743,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.15999999999999998,6.509770420909498,2.8370319235872246,1.0,0.030557407394796694,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.16749999999999998,6.509770420909498,2.8340850021663093,1.0,0.030093442669117298,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.175,6.509770420909498,2.8308081292675293,1.0,0.02962876537165486,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.1825,6.509770420909498,2.8270182436004343,1.0,0.02916334144090743,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.19,6.509770420909498,2.822752034636663,1.0,0.02869713454912482,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.1975,6.509770420909498,2.8185879897031914,1.0,0.028230105905636408,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.20500000000000002,6.509770420909498,2.8148032242372576,1.0,0.02776221403882572,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.21250000000000002,6.509770420909498,2.811188148884126,1.0,0.027293414553934924,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.22000000000000003,6.509770420909498,2.8077875479421537,1.0,0.026823659863440916,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.22749999999999998,6.509770420909498,2.8043510135336818,1.0,0.0263528988862221,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.235,6.509770420909498,2.8008239391989265,1.0,0.025881076711114056,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.2425,6.509770420909498,2.7969996016622396,1.0,0.025408134219712882,3,PROJECT001C__014.DZT
0.02,20.0,0.1175,0.25,6.509770420909498,2.792646519702725,1.0,0.024934007662398942,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.05,6.241355407894566,2.897722544260254,1.0,0.044322044902470784,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.0425,6.241355407894566,2.8966118793890026,1.0,0.04386061593224036,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.035,6.241355407894566,2.8956103063870215,1.0,0.043398946940845895,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.027500000000000004,6.241355407894566,2.89443990478725,1.0,0.042937030185997,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.020000000000000004,6.241355407894566,2.893188689978029,1.0,0.042474857584364874,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.012500000000000004,6.241355407894566,2.891772006885136,1.0,0.042012420692349284,3,PROJECT001C__014.DZT
0.02,20.0,0.12,-0.0050000000000000044,6.241355407894566,2.8900855246288764,1.0,0.04154971068551259,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.0024999999999999953,6.241355407894566,2.8883871516937343,1.0,0.04108671833657027,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.009999999999999995,6.241355407894566,2.886521859252293,1.0,0.04062343399181709,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.0175,6.241355407894566,2.8847122994129286,1.0,0.040159847545855804,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.024999999999999994,6.241355407894566,2.8829168818445865,1.0,0.03969594841448231,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.03249999999999999,6.241355407894566,2.881166879554406,1.0,0.039231725505566306,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.039999999999999994,6.241355407894566,2.879564619973206,1.0,0.03876716718775002,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.0475,6.241355407894566,2.8779268777916713,1.0,0.03830226125676946,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.05499999999999999,6.241355407894566,2.8758007344443275,1.0,0.03783699489918146,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.062499999999999986,6.241355407894566,2.873613861406326,1.0,0.0373713546532574,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.06999999999999999,6.241355407894566,2.871219566110336,1.0,0.03690532636677806,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.0775,6.241355407894566,2.868959895403405,1.0,0.036438895151434884,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.085,6.241355407894566,2.8668048942723274,1.0,0.03597204533351037,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.09249999999999999,6.241355407894566,2.8646859676068996,1.0,0.03550476040047286,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.09999999999999999,6.241355407894566,2.8626823290232237,1.0,0.035037022943079026,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.1075,6.241355407894566,2.860561490161912,1.0,0.034568814592529876,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.11499999999999998,6.241355407894566,2.8586272483310253,1.0,0.03410011595217188,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.12249999999999998,6.241355407894566,2.8565761070036033,1.0,0.03363090652317341,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.13,6.241355407894566,2.854244221208918,1.0,0.03316116462353649,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.1375,6.241355407894566,2.8515501113970774,1.0,0.03269086729972377,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.14500000000000002,6.241355407894566,2.84888715462011,1.0,0.03221999023008867,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.15249999999999997,6.241355407894566,2.8462386684054857,1.0,0.031748507619191645,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.15999999999999998,6.241355407894566,2.8433331859478055,1.0,0.031276392081963846,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.16749999999999998,6.241355407894566,2.840397920832075,1.0,0.03080361451653995,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.175,6.241355407894566,2.8370635884628963,1.0,0.03033014396442013,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.1825,6.241355407894566,2.8339039301391846,1.0,0.0298559474564334,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.19,6.241355407894566,2.830676114700163,1.0,0.029380989842756704,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.1975,6.241355407894566,2.8274025214431853,1.0,0.02890523360498982,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.20500000000000002,6.241355407894566,2.8240301638971466,1.0,0.028428638647988284,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.21250000000000002,6.241355407894566,2.820308911229038,1.0,0.02795116206880769,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.22000000000000003,6.241355407894566,2.8165847010939777,1.0,0.02747275789970156,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.22749999999999998,6.241355407894566,2.812872703678252,1.0,0.02699337682162932,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.235,6.241355407894566,2.808918555131843,1.0,0.02651296584415511,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.2425,6.241355407894566,2.8048899013199002,1.0,0.026031467946932917,3,PROJECT001C__014.DZT
0.02,20.0,0.12,0.25,6.241355407894566,2.8007605266197526,1.0,0.025548821677154828,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.05,5.989205689208281,2.8958597211203423,1.0,0.045291921754841036,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.0425,5.989205689208281,2.8946757438357302,1.0,0.044821368376713897,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.035,5.989205689208281,2.89355259424134,1.0,0.04435058061465244,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.027500000000000004,5.989205689208281,2.8923488986756607,1.0,0.04387955092447655,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.020000000000000004,5.989205689208281,2.89132596726018,1.0,0.04340827143059174,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.012500000000000004,5.989205689208281,2.890408913417337,1.0,0.04293673390735924,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,-0.0050000000000000044,5.989205689208281,2.8892697169383226,1.0,0.042464929759179745,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,0.0024999999999999953,5.989205689208281,2.8880773705860654,1.0,0.041992849999184574,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,0.009999999999999995,5.989205689208281,2.8867152048385445,1.0,0.04152048522641819,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,0.0175,5.989205689208281,2.8854385812933105,1.0,0.04104782560138427,3,PROJECT001C__014.DZT
0.02,20.0,0.1225,0.024999999999999994,5.989205689208281,2.8839717807525354,1.0,0.04057486081981494,3,PROJECT001C__014.DZT
