branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,x_min_separation_mm,z_min_separation_mm,detected_candidate_count,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_candidate_ranks,best_candidate_x_mm,best_candidate_z_mm,best_candidate_score,elapsed_time_s
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top20_moderate12_baseline,median,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"15,7,2",258.0,84.0,1.2488376854727916,0.5169103145599365
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top20_moderate12_single667,median,20,moderate12,single667,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"7,3,11",252.0,78.0,1.133540419031719,0.07533717155456543
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top20_moderate12_wide,median,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"18,7,1",263.0,98.0,1.2797435571190008,0.8118753433227539
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_dense4_baseline,median,40,dense4,baseline,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"29,21,5",258.0,84.0,1.2488376854727916,0.5787732601165771
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_dense4_single667,median,40,dense4,single667,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"28,25,31",252.0,78.0,1.133540419031719,0.10077381134033203
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_dense4_wide,median,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"30,28,6",263.0,98.0,1.2797435571190008,0.8972821235656738
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_distinct20_baseline,median,40,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"8,1,2",258.0,84.0,1.2488376854727916,0.5271754264831543
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_distinct20_single667,median,40,distinct20,single667,20.0,10.0,16,False,2,True,True,False,2,False,True,True,False,"4,3,5",252.0,78.0,1.133540419031719,0.07484173774719238
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_distinct20_wide,median,40,distinct20,wide,20.0,10.0,10,True,3,True,True,True,3,True,True,True,True,"8,2,1",263.0,98.0,1.2797435571190008,0.8031785488128662
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_moderate12_baseline,median,40,moderate12,baseline,12.0,8.0,30,True,3,True,True,True,3,True,True,True,True,"15,7,2",258.0,84.0,1.2488376854727916,0.5251321792602539
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_moderate12_single667,median,40,moderate12,single667,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"7,3,11",252.0,78.0,1.133540419031719,0.07963418960571289
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top40_moderate12_wide,median,40,moderate12,wide,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"18,7,1",263.0,98.0,1.2797435571190008,0.8161642551422119
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_dense4_baseline,median,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"70,21,5",258.0,84.0,1.2488376854727916,0.7396173477172852
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_dense4_single667,median,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"48,25,31",252.0,78.0,1.133540419031719,0.2563314437866211
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_dense4_wide,median,80,dense4,wide,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"78,28,6",263.0,98.0,1.2797435571190008,1.0567295551300049
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"8,1,2",258.0,84.0,1.2488376854727916,0.5122954845428467
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,20.0,10.0,16,False,2,True,True,False,2,False,True,True,False,"4,3,5",252.0,78.0,1.133540419031719,0.07480406761169434
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,20.0,10.0,10,True,3,True,True,True,3,True,True,True,True,"8,2,1",263.0,98.0,1.2797435571190008,0.8040215969085693
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,12.0,8.0,30,True,3,True,True,True,3,True,True,True,True,"15,7,2",258.0,84.0,1.2488376854727916,0.5255858898162842
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"7,3,11",252.0,78.0,1.133540419031719,0.08239436149597168
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"18,7,1",263.0,98.0,1.2797435571190008,0.819711446762085
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_dense4_baseline,none,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"7,13,4",263.0,96.0,0.443003092346598,0.54654860496521
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_dense4_single667,none,20,dense4,single667,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"16,14,11",253.0,82.0,0.41772529482261234,0.08243775367736816
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_dense4_wide,none,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"5,14,10",266.0,97.0,0.44832704667072004,0.9016871452331543
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_distinct20_baseline,none,20,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"8,2,1",263.0,96.0,0.443003092346598,0.5009019374847412
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_distinct20_single667,none,20,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"5,3,6",253.0,82.0,0.41772529482261234,0.07304048538208008
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_distinct20_wide,none,20,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"11,2,1",266.0,97.0,0.44832704667072004,0.7949872016906738
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"15,4,1",263.0,96.0,0.443003092346598,0.5066878795623779
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"7,5,6",253.0,82.0,0.41772529482261234,0.07541942596435547
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"19,3,1",266.0,97.0,0.44832704667072004,0.7988183498382568
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"35,7,4",263.0,96.0,0.443003092346598,0.5660762786865234
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"34,24,26",253.0,82.0,0.41772529482261234,0.09847545623779297
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"29,14,10",266.0,97.0,0.44832704667072004,0.8805711269378662
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"8,2,1",263.0,96.0,0.443003092346598,0.5038061141967773
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"5,3,6",253.0,82.0,0.41772529482261234,0.07299447059631348
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"11,2,1",266.0,97.0,0.44832704667072004,0.8092162609100342
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_moderate12_baseline,none,40,moderate12,baseline,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"15,4,1",263.0,96.0,0.443003092346598,0.5115330219268799
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_moderate12_single667,none,40,moderate12,single667,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"7,5,6",253.0,82.0,0.41772529482261234,0.07996463775634766
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top40_moderate12_wide,none,40,moderate12,wide,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"19,3,1",266.0,97.0,0.44832704667072004,0.8049323558807373
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_dense4_baseline,none,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"75,7,4",263.0,96.0,0.443003092346598,0.7243242263793945
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_dense4_single667,none,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"34,24,26",253.0,82.0,0.41772529482261234,0.25539398193359375
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_dense4_wide,none,80,dense4,wide,4.0,4.0,80,False,2,False,True,True,2,False,False,True,True,"72,14,10",266.0,97.0,0.44832704667072004,1.0421006679534912
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_distinct20_baseline,none,80,distinct20,baseline,20.0,10.0,12,True,3,True,True,True,3,True,True,True,True,"8,2,1",263.0,96.0,0.443003092346598,0.5090229511260986
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_distinct20_single667,none,80,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"5,3,6",253.0,82.0,0.41772529482261234,0.07311296463012695
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_distinct20_wide,none,80,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"11,2,1",266.0,97.0,0.44832704667072004,0.7997961044311523
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_moderate12_baseline,none,80,moderate12,baseline,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"15,4,1",263.0,96.0,0.443003092346598,0.5163977146148682
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_moderate12_single667,none,80,moderate12,single667,12.0,8.0,28,True,3,True,True,True,3,True,True,True,True,"7,5,6",253.0,82.0,0.41772529482261234,0.08181118965148926
target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,none_top80_moderate12_wide,none,80,moderate12,wide,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"19,3,1",266.0,97.0,0.44832704667072004,0.8149926662445068
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_dense4_baseline,mean,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"19,15,6",263.0,81.0,1.1039173915769012,0.5620207786560059
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_dense4_single667,mean,20,dense4,single667,4.0,4.0,20,False,1,False,False,True,1,False,False,False,True,"17,6,19",252.0,75.0,0.9098315027841207,0.08205842971801758
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_dense4_wide,mean,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"19,20,2",263.0,93.0,1.174639472978576,0.9039356708526611
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_distinct20_baseline,mean,20,distinct20,baseline,20.0,10.0,13,False,2,True,True,False,3,True,True,True,True,"5,4,3",263.0,81.0,1.1039173915769012,0.5103962421417236
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_distinct20_single667,mean,20,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"8,4,6",252.0,75.0,0.9098315027841207,0.07447361946105957
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_distinct20_wide,mean,20,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"7,6,1",263.0,93.0,1.174639472978576,0.8084006309509277
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_moderate12_baseline,mean,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"12,3,4",263.0,81.0,1.1039173915769012,0.5185015201568604
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_moderate12_single667,mean,20,moderate12,single667,12.0,8.0,20,False,2,True,True,False,3,True,True,True,True,"12,16,5",252.0,75.0,0.9098315027841207,0.07674241065979004
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top20_moderate12_wide,mean,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"12,5,1",263.0,93.0,1.174639472978576,0.8143022060394287
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_dense4_baseline,mean,40,dense4,baseline,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"38,29,22",263.0,81.0,1.1039173915769012,0.5821638107299805
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_dense4_single667,mean,40,dense4,single667,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"33,26,19",252.0,75.0,0.9098315027841207,0.10072827339172363
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_dense4_wide,mean,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"34,20,2",263.0,93.0,1.174639472978576,0.9008932113647461
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_distinct20_baseline,mean,40,distinct20,baseline,20.0,10.0,13,False,2,True,True,False,3,True,True,True,True,"5,4,3",263.0,81.0,1.1039173915769012,0.5351669788360596
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_distinct20_single667,mean,40,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"8,4,6",252.0,75.0,0.9098315027841207,0.0748450756072998
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_distinct20_wide,mean,40,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"7,6,1",263.0,93.0,1.174639472978576,0.8083641529083252
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_moderate12_baseline,mean,40,moderate12,baseline,12.0,8.0,25,True,3,True,True,True,3,True,True,True,True,"12,3,4",263.0,81.0,1.1039173915769012,0.5208945274353027
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_moderate12_single667,mean,40,moderate12,single667,12.0,8.0,27,False,2,True,True,False,3,True,True,True,True,"12,16,5",252.0,75.0,0.9098315027841207,0.08040404319763184
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top40_moderate12_wide,mean,40,moderate12,wide,12.0,8.0,24,True,3,True,True,True,3,True,True,True,True,"12,5,1",263.0,93.0,1.174639472978576,0.8196725845336914
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_dense4_baseline,mean,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"47,29,22",263.0,81.0,1.1039173915769012,0.7372925281524658
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_dense4_single667,mean,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"78,70,62",252.0,75.0,0.9098315027841207,0.2566392421722412
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_dense4_wide,mean,80,dense4,wide,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"79,20,2",263.0,93.0,1.174639472978576,1.0624661445617676
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_distinct20_baseline,mean,80,distinct20,baseline,20.0,10.0,13,False,2,True,True,False,3,True,True,True,True,"5,4,3",263.0,81.0,1.1039173915769012,0.5116143226623535
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_distinct20_single667,mean,80,distinct20,single667,20.0,10.0,15,False,2,True,True,False,2,False,True,True,False,"8,4,6",252.0,75.0,0.9098315027841207,0.0744330883026123
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_distinct20_wide,mean,80,distinct20,wide,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"7,6,1",263.0,93.0,1.174639472978576,0.8035786151885986
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_moderate12_baseline,mean,80,moderate12,baseline,12.0,8.0,25,True,3,True,True,True,3,True,True,True,True,"12,3,4",263.0,81.0,1.1039173915769012,0.5213267803192139
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_moderate12_single667,mean,80,moderate12,single667,12.0,8.0,27,False,2,True,True,False,3,True,True,True,True,"12,16,5",252.0,75.0,0.9098315027841207,0.0805814266204834
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,mean_top80_moderate12_wide,mean,80,moderate12,wide,12.0,8.0,24,True,3,True,True,True,3,True,True,True,True,"12,5,1",263.0,93.0,1.174639472978576,0.8171353340148926
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_dense4_baseline,median,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"18,10,7",263.0,81.0,1.2475013603236675,0.5598950386047363
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_dense4_single667,median,20,dense4,single667,4.0,4.0,20,False,0,False,False,False,1,False,False,True,False,"15,20,16",249.0,75.0,1.0305897920650373,0.0820913314819336
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_dense4_wide,median,20,dense4,wide,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"16,12,2",258.0,94.0,1.3255026581307343,0.8986642360687256
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_distinct20_baseline,median,20,distinct20,baseline,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"5,4,3",263.0,81.0,1.2475013603236675,0.515343427658081
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_distinct20_single667,median,20,distinct20,single667,20.0,10.0,13,False,1,False,True,False,1,False,False,True,False,"9,5,8",249.0,75.0,1.0305897920650373,0.07427835464477539
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_distinct20_wide,median,20,distinct20,wide,20.0,10.0,12,True,3,True,True,True,2,False,True,True,False,"6,1,2",258.0,94.0,1.3255026581307343,0.8117461204528809
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_moderate12_baseline,median,20,moderate12,baseline,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"6,3,4",263.0,81.0,1.2475013603236675,0.519763708114624
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_moderate12_single667,median,20,moderate12,single667,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"8,6,7",249.0,75.0,1.0305897920650373,0.07663989067077637
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top20_moderate12_wide,median,20,moderate12,wide,12.0,8.0,20,True,3,True,True,True,3,True,True,True,True,"14,8,1",258.0,94.0,1.3255026581307343,0.814831018447876
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_dense4_baseline,median,40,dense4,baseline,4.0,4.0,40,True,3,True,True,True,3,True,True,True,True,"35,27,22",263.0,81.0,1.2475013603236675,0.579082727432251
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_dense4_single667,median,40,dense4,single667,4.0,4.0,40,False,2,False,True,True,3,True,True,True,True,"29,30,34",249.0,75.0,1.0305897920650373,0.10107684135437012
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_dense4_wide,median,40,dense4,wide,4.0,4.0,40,False,2,False,True,True,2,False,False,True,True,"32,12,2",258.0,94.0,1.3255026581307343,0.9006369113922119
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_distinct20_baseline,median,40,distinct20,baseline,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"5,4,3",263.0,81.0,1.2475013603236675,0.5338871479034424
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_distinct20_single667,median,40,distinct20,single667,20.0,10.0,13,False,1,False,True,False,1,False,False,True,False,"9,5,8",249.0,75.0,1.0305897920650373,0.07426977157592773
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_distinct20_wide,median,40,distinct20,wide,20.0,10.0,12,True,3,True,True,True,2,False,True,True,False,"6,1,2",258.0,94.0,1.3255026581307343,0.814157247543335
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_moderate12_baseline,median,40,moderate12,baseline,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"6,3,4",263.0,81.0,1.2475013603236675,0.5252230167388916
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_moderate12_single667,median,40,moderate12,single667,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"24,26,29",249.0,75.0,1.0305897920650373,0.08225131034851074
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top40_moderate12_wide,median,40,moderate12,wide,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"14,8,1",258.0,94.0,1.3255026581307343,0.827338695526123
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_baseline,median,80,dense4,baseline,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"43,27,22",263.0,81.0,1.2475013603236675,0.7410058975219727
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_single667,median,80,dense4,single667,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"65,30,34",249.0,75.0,1.0305897920650373,0.25728726387023926
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_dense4_wide,median,80,dense4,wide,4.0,4.0,80,True,3,True,True,True,3,True,True,True,True,"76,12,2",258.0,94.0,1.3255026581307343,1.063603401184082
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_baseline,median,80,distinct20,baseline,20.0,10.0,13,True,3,True,True,True,3,True,True,True,True,"5,4,3",263.0,81.0,1.2475013603236675,0.5151247978210449
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_single667,median,80,distinct20,single667,20.0,10.0,13,False,1,False,True,False,1,False,False,True,False,"9,5,8",249.0,75.0,1.0305897920650373,0.07513809204101562
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_distinct20_wide,median,80,distinct20,wide,20.0,10.0,12,True,3,True,True,True,2,False,True,True,False,"6,1,2",258.0,94.0,1.3255026581307343,0.8125896453857422
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_baseline,median,80,moderate12,baseline,12.0,8.0,27,True,3,True,True,True,3,True,True,True,True,"6,3,4",263.0,81.0,1.2475013603236675,0.523036003112793
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_single667,median,80,moderate12,single667,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"24,26,29",249.0,75.0,1.0305897920650373,0.0826411247253418
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,median_top80_moderate12_wide,median,80,moderate12,wide,12.0,8.0,29,True,3,True,True,True,3,True,True,True,True,"14,8,1",258.0,94.0,1.3255026581307343,0.828096866607666
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,none_top20_dense4_baseline,none,20,dense4,baseline,4.0,4.0,20,False,2,False,True,True,2,False,False,True,True,"17,3,18",260.0,86.0,0.4533357817812081,0.5519304275512695
target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,none_top20_dense4_single667,none,20,dense4,single667,4.0,4.0,20,False,1,False,True,False,2,False,False,True,True,"19,15,17",252.0,75.0,0.420640755006407,0.08365321159362793
