feature_family,selector_strategy,case_label,branch_key,seed,case_variant,run_name,selected_feature,first_all_truth_rank,rank_gate_label,top_unique_truth_hit_count,top_candidate_x_values_mm,training_case_count,allowed_feature_count
score_only,global,target2_close50_linear29p5|seed21|source_mismatch,target2_close50_linear29p5,21,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed21_source_mismatch_cpu,score_component_balanced,3.0,rank_gate_top50,2,"183,252,303",11,13
score_only,global,target2_close50_linear29p5|seed34|nominal,target2_close50_linear29p5,34,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed34_nominal_cpu,score_component_balanced,27.0,rank_gate_top50,1,"185,272,303",11,13
score_only,global,target2_close50_linear29p5|seed34|source_mismatch,target2_close50_linear29p5,34,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed34_source_mismatch_cpu,score_span_bonus,15.0,rank_gate_top50,1,"181,250,270",11,13
score_only,branch,target2_close14|seed13|nominal,target2_close14,13,nominal,local2d_detector_baseline_target2_close14_seed13_nominal_cpu,score_span_bonus,30.0,rank_gate_top50,1,"221,261,265",5,13
score_only,branch,target2_close14|seed13|source_mismatch,target2_close14,13,source_mismatch,local2d_detector_baseline_target2_close14_seed13_source_mismatch_cpu,score_span_bonus,19.0,rank_gate_top50,2,"187,264,266",5,13
score_only,branch,target2_close14|seed21|nominal,target2_close14,21,nominal,local2d_detector_baseline_target2_close14_seed21_nominal_cpu,score_min_span,89.0,rank_gate_top200,2,"254,263,266",5,13
score_only,branch,target2_close14|seed21|source_mismatch,target2_close14,21,source_mismatch,local2d_detector_baseline_target2_close14_seed21_source_mismatch_cpu,score_span_bonus,28.0,rank_gate_top50,0,"181,251,263",5,13
score_only,branch,target2_close14|seed34|nominal,target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,score_span_bonus,81.0,rank_gate_top200,2,"190,260,272",5,13
score_only,branch,target2_close14|seed34|source_mismatch,target2_close14,34,source_mismatch,local2d_detector_baseline_target2_close14_seed34_source_mismatch_cpu,score_span_bonus,19.0,rank_gate_top50,2,"188,261,273",5,13
score_only,branch,target2_close50_linear29p5|seed13|nominal,target2_close50_linear29p5,13,nominal,local2d_detector_baseline_target2_close50_linear29p5_seed13_nominal_cpu,score_component_balanced,151.0,rank_gate_top200,0,"184,270,299",5,13
score_only,branch,target2_close50_linear29p5|seed13|source_mismatch,target2_close50_linear29p5,13,source_mismatch,local2d_detector_baseline_target2_close50_linear29p5_seed13_source_mismatch_cpu,score_component_balanced,6.0,rank_gate_top50,1,"187,257,305",5,13
