experiment_id	path	size_bytes	file_count	has_run_manifest	data_file_count	figure_file_count	figure_notes_count	latest_mtime_utc
380	outputs/experiments/380_coordinate_optimizer_close14_seed21_sources4_txrx50_noise18p75_objectives	2028805	15	True	9	5	1	2026-06-11T00:50:06.315492+00:00
381	outputs/experiments/381_coordinate_confidence_close14_sources4_txrx50_noise18p75_seed_replicates	273513	6	True	2	3	1	2026-06-03T15:23:12.050415+00:00
382	outputs/experiments/382_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p375_objectives	2038487	15	True	9	5	1	2026-06-11T00:50:02.278627+00:00
383	outputs/experiments/383_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p375_objectives	2066588	15	True	9	5	1	2026-06-11T00:49:58.225408+00:00
384	outputs/experiments/384_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p375_objectives	2048476	15	True	9	5	1	2026-06-11T00:49:54.221472+00:00
385	outputs/experiments/385_coordinate_confidence_close14_sources4_txrx50_noise19p375_seed_replicates	276678	6	True	2	3	1	2026-06-03T16:43:45.035144+00:00
386	outputs/experiments/386_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6875_objectives	2051873	15	True	9	5	1	2026-06-11T00:49:50.185955+00:00
387	outputs/experiments/387_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p53125_objectives	2029378	15	True	9	5	1	2026-06-11T00:49:46.185609+00:00
388	outputs/experiments/388_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p53125_objectives	2054811	15	True	9	5	1	2026-06-11T00:49:42.137060+00:00
389	outputs/experiments/389_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p53125_objectives	2085043	15	True	9	5	1	2026-06-11T00:49:38.123095+00:00
390	outputs/experiments/390_coordinate_confidence_close14_sources4_txrx50_noise19p53125_seed_replicates	282341	6	True	2	3	1	2026-06-03T18:28:33.162060+00:00
391	outputs/experiments/391_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p609375_objectives	2069454	15	True	9	5	1	2026-06-11T00:49:34.070325+00:00
392	outputs/experiments/392_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p609375_objectives	2046871	15	True	9	5	1	2026-06-11T00:49:30.048847+00:00
393	outputs/experiments/393_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p609375_objectives	2082636	15	True	9	5	1	2026-06-11T00:49:26.022117+00:00
394	outputs/experiments/394_coordinate_confidence_close14_sources4_txrx50_noise19p609375_seed_replicates	286316	6	True	2	3	1	2026-06-03T19:47:57.194606+00:00
395	outputs/experiments/395_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6484375_objectives	2028570	15	True	9	5	1	2026-06-11T00:49:22.007979+00:00
396	outputs/experiments/396_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p62890625_objectives	2101604	15	True	9	5	1	2026-06-11T00:49:17.929702+00:00
397	outputs/experiments/397_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p62890625_objectives	2083924	15	True	9	5	1	2026-06-11T00:49:13.973913+00:00
398	outputs/experiments/398_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p62890625_objectives	2130389	15	True	9	5	1	2026-06-11T00:49:09.944390+00:00
399	outputs/experiments/399_coordinate_confidence_close14_sources4_txrx50_noise19p62890625_seed_replicates	294894	6	True	2	3	1	2026-06-03T21:36:47.382789+00:00
400	outputs/experiments/400_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p638671875_objectives	2128272	15	True	9	5	1	2026-06-11T00:49:05.987674+00:00
401	outputs/experiments/401_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p638671875_objectives	2127826	15	True	9	5	1	2026-06-11T00:49:02.057801+00:00
402	outputs/experiments/402_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p638671875_objectives	2134052	15	True	9	5	1	2026-06-11T00:48:58.093479+00:00
403	outputs/experiments/403_coordinate_confidence_close14_sources4_txrx50_noise19p638671875_seed_replicates	296264	6	True	2	3	1	2026-06-03T22:56:03.892283+00:00
404	outputs/experiments/404_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6435546875_objectives	2091351	15	True	9	5	1	2026-06-11T00:48:54.091304+00:00
405	outputs/experiments/405_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64111328125_objectives	2075201	15	True	9	5	1	2026-06-11T00:48:50.084466+00:00
406	outputs/experiments/406_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p64111328125_objectives	2096403	15	True	9	5	1	2026-06-11T00:48:46.072949+00:00
407	outputs/experiments/407_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p64111328125_objectives	2104539	15	True	9	5	1	2026-06-11T00:48:42.104516+00:00
408	outputs/experiments/408_coordinate_confidence_close14_sources4_txrx50_noise19p64111328125_seed_replicates	302026	6	True	2	3	1	2026-06-04T00:40:29.596544+00:00
409	outputs/experiments/409_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642333984375_objectives	2087670	15	True	9	5	1	2026-06-11T00:48:38.082993+00:00
410	outputs/experiments/410_coordinate_optimizer_close14_seed13_sources4_txrx50_noise19p642333984375_objectives	2100007	15	True	9	5	1	2026-06-11T00:48:34.091659+00:00
411	outputs/experiments/411_coordinate_optimizer_close14_seed21_sources4_txrx50_noise19p642333984375_objectives	2076266	15	True	9	5	1	2026-06-11T00:48:30.081271+00:00
412	outputs/experiments/412_coordinate_confidence_close14_sources4_txrx50_noise19p642333984375_seed_replicates	307626	6	True	2	3	1	2026-06-04T01:59:03.862127+00:00
413	outputs/experiments/413_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6429443359375_objectives	2037044	15	True	9	5	1	2026-06-11T00:48:26.066362+00:00
414	outputs/experiments/414_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64263916015625_objectives	2090430	15	True	9	5	1	2026-06-11T00:48:22.031252+00:00
415	outputs/experiments/415_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p642486572265625_objectives	2109871	15	True	9	5	1	2026-06-11T00:48:18.058030+00:00
416	outputs/experiments/416_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p6424102783203125_objectives	2100443	15	True	9	5	1	2026-06-11T00:48:14.016921+00:00
417	outputs/experiments/417_coordinate_optimizer_close14_seed34_sources4_txrx50_noise19p64237213134765625_objectives	2090217	15	True	9	5	1	2026-06-11T00:48:10.047966+00:00
418	outputs/experiments/418_coordinate_confidence_close14_txrx50_noise_boundary_summary	247781	7	True	2	4	1	2026-06-04T04:13:37.845164+00:00
419	outputs/experiments/419_variable_radius_staged_pipeline_seed13_21_34_sources7_replay_plan	184645	8	True	5	2	1	2026-06-04T04:19:40.223402+00:00
420	outputs/experiments/420_material_source_branch_animation_summary	4235016	4	False	2	2	1	2026-06-04T06:58:01.765422+00:00
421	outputs/experiments/421_source_shape_ringdown_profiled_replication	146842	6	True	3	2	1	2026-06-04T07:19:52.306316+00:00
422	outputs/experiments/422_source_shape_ringdown_modeled_profile_replication	198001	6	True	3	2	1	2026-06-04T07:52:27.808191+00:00
423	outputs/experiments/423_source_shape_ringdown_modeled_seed_amplitude_matrix	278985	6	True	3	2	1	2026-06-04T08:24:46.895138+00:00
424	outputs/experiments/424_source_shape_ringdown_basis_fit_matrix	313862	6	True	3	2	1	2026-06-04T08:58:55.079810+00:00
425	outputs/experiments/425_multi_rebar_left_source_shape_basis_fit_narrow	533318	9	True	5	3	1	2026-06-04T12:55:53.506145+00:00
426	outputs/experiments/426_multi_rebar_left_source_shape_basis_fit_compact_xzr	584864	9	True	5	3	1	2026-06-04T13:15:00.112078+00:00
427	outputs/experiments/427_multi_rebar_center_source_shape_basis_fit_compact_xzr	589179	9	True	5	3	1	2026-06-04T13:32:21.957020+00:00
428	outputs/experiments/428_multi_rebar_right_source_shape_basis_fit_compact_xzr	579956	9	True	5	3	1	2026-06-04T13:50:15.818720+00:00
429	outputs/experiments/429_multi_rebar_center_source_shape_basis_fit_hard_noise_compact_xzr	627473	9	True	5	3	1	2026-06-04T14:08:17.276719+00:00
430	outputs/experiments/430_multi_rebar_center_source_shape_basis_fit_high_radius_compact_xzr	631426	9	True	5	3	1	2026-06-04T14:35:21.182720+00:00
431	outputs/experiments/431_multi_rebar_center_source_shape_basis_fit_high_radius_wide_xz	777084	9	True	5	3	1	2026-06-04T15:46:00.731380+00:00
432	outputs/experiments/432_multi_rebar_center_source_shape_basis_fit_stage4c_dense_radius	1210468	9	True	5	3	1	2026-06-04T18:44:02.594861+00:00
433	outputs/experiments/433_multi_rebar_left_source_shape_basis_fit_stage4c_dense_radius	1216605	9	True	5	3	1	2026-06-04T21:41:20.583682+00:00
434	outputs/experiments/434_multi_rebar_right_source_shape_basis_fit_stage4c_dense_radius	1208297	9	True	5	3	1	2026-06-05T00:34:49.392377+00:00
435	outputs/experiments/435_multi_rebar_source_shape_dense_synthesis	281579	6	True	2	3	1	2026-06-05T00:39:21.463452+00:00
436	outputs/experiments/436_multi_rebar_center_source_shape_seed_replication_compact_xzr	646315	9	True	5	3	1	2026-06-05T00:56:27.192452+00:00
437	outputs/experiments/437_multi_rebar_center_source_shape_seed55_high_radius_wide_xz	462108	9	True	5	3	1	2026-06-05T02:06:51.154242+00:00
438	outputs/experiments/438_multi_rebar_center_source_shape_seed55_stage4c_dense_radius	689373	9	True	5	3	1	2026-06-05T05:05:36.845221+00:00
439	outputs/experiments/439_multi_rebar_source_shape_seed_synthesis	288190	6	True	2	3	1	2026-06-05T05:08:54.805166+00:00
440	outputs/experiments/440_multi_rebar_coupled_source_shape_seed55_compact_pass	1954448	17	True	11	5	1	2026-06-11T00:48:06.035213+00:00
441	outputs/experiments/441_multi_rebar_coupled_source_shape_seed55_xzr_perturbed_pass	2005175	17	True	11	5	1	2026-06-11T00:48:01.953384+00:00
442	outputs/experiments/442_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate	281680	6	True	2	3	1	2026-06-05T06:44:35.533886+00:00
443	outputs/experiments/443_multi_rebar_coupled_source_shape_seed55_xzr_order_replication	2007344	17	True	11	5	1	2026-06-11T00:47:57.823701+00:00
444	outputs/experiments/444_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate_v2	327981	6	True	2	3	1	2026-06-05T07:29:32.586372+00:00
445	outputs/experiments/445_multi_rebar_coupled_source_shape_seed55_xzr_order_two_pass	2197634	20	True	14	5	1	2026-06-11T00:47:53.748608+00:00
446	outputs/experiments/446_multi_rebar_coupled_source_shape_seed55_coordinate_aggregate_v3	361844	6	True	2	3	1	2026-06-05T08:55:35.064500+00:00
447	outputs/experiments/447_multi_rebar_coupled_source_shape_true_state_radius_objectives	1926257	15	True	9	5	1	2026-06-11T00:47:49.940320+00:00
448	outputs/experiments/448_coordinate_objective_diagnostic_report_447	77991	5	True	2	2	1	2026-06-05T09:12:18.146080+00:00
449	outputs/experiments/449_multi_rebar_material_radius_cpu_smoke	79671	6	True	3	2	1	2026-06-05T09:19:23.052883+00:00
450	outputs/experiments/450_multi_rebar_center_material_radius_profile_seed55_true_state	113505	6	True	3	2	1	2026-06-05T09:29:40.974112+00:00
451	outputs/experiments/451_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10	3680426	6	True	3	2	1	2026-06-05T09:34:46.382874+00:00
452	outputs/experiments/452_detection_assignment_variable_depth_radius_451	67430	5	True	2	2	1	2026-06-05T09:34:54.310287+00:00
453	outputs/experiments/453_assigned_coordinate_command_variable_depth_radius_451	6691	4	True	3	0	0	2026-06-05T09:35:11.679615+00:00
454	outputs/experiments/454_assigned_coordinate_command_variable_depth_radius_location_only_451	9968	6	True	5	0	0	2026-06-05T10:06:43.534235+00:00
455	outputs/experiments/455_coordinate_optimizer_variable_depth_radius_location_only_seed13	2202554	17	True	11	5	1	2026-06-11T00:47:46.166083+00:00
456	outputs/experiments/456_coordinate_optimizer_variable_depth_radius_radius_only_seed13	2168324	17	True	11	5	1	2026-06-11T00:47:42.367922+00:00
457	outputs/experiments/457_coordinate_optimizer_variable_depth_radius_radius_second_pass_seed13	2294809	18	True	12	5	1	2026-06-11T00:47:38.524902+00:00
458	outputs/experiments/458_coordinate_optimizer_variable_depth_radius_target0_radius_7source_seed13	1963854	16	True	10	5	1	2026-06-11T00:47:34.729337+00:00
459	outputs/experiments/459_coordinate_optimizer_variable_depth_radius_target0_xz_radius_coupled_seed13	2061161	16	True	10	5	1	2026-06-11T00:47:30.869061+00:00
460	outputs/experiments/460_coordinate_optimizer_variable_depth_radius_target2_x_polish_seed13	1871368	15	True	9	5	1	2026-06-11T00:47:27.034428+00:00
461	outputs/experiments/461_variable_depth_radius_staged_coordinate_confidence_summary	597752	6	True	2	3	1	2026-06-05T10:51:50.492163+00:00
462	outputs/experiments/462_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10_seed34	3688098	6	True	3	2	1	2026-06-05T10:53:51.950379+00:00
463	outputs/experiments/463_detection_assignment_variable_depth_radius_462	68547	5	True	2	2	1	2026-06-05T10:53:58.282128+00:00
464	outputs/experiments/464_coordinate_optimizer_variable_depth_radius_seed34_target0_location	1961279	15	True	9	5	1	2026-06-11T00:47:23.239922+00:00
465	outputs/experiments/465_coordinate_optimizer_variable_depth_radius_seed34_target1_location	2013095	15	True	9	5	1	2026-06-11T00:47:19.440918+00:00
466	outputs/experiments/466_coordinate_optimizer_variable_depth_radius_seed34_target2_location	1961743	15	True	9	5	1	2026-06-11T00:47:15.673564+00:00
467	outputs/experiments/467_coordinate_optimizer_variable_depth_radius_seed34_radius_only_pass	2275448	18	True	12	5	1	2026-06-11T00:47:11.893467+00:00
468	outputs/experiments/468_coordinate_optimizer_variable_depth_radius_seed34_target2_z_radius_coupled	2129435	16	True	10	5	1	2026-06-11T00:47:08.087313+00:00
469	outputs/experiments/469_coordinate_optimizer_variable_depth_radius_seed34_target0_z_radius_coupled	2140473	16	True	10	5	1	2026-06-11T00:47:04.306149+00:00
470	outputs/experiments/470_variable_depth_radius_seed34_staged_coordinate_confidence_summary	433516	6	True	2	3	1	2026-06-05T11:46:16.567763+00:00
471	outputs/experiments/471_variable_depth_radius_seed13_seed34_coordinate_confidence_summary	862481	6	True	2	3	1	2026-06-05T11:49:54.692645+00:00
472	outputs/experiments/472_detection_multi_rebar_variable_depth_radius_source_mismatch_noise10_seed55	3688992	6	True	3	2	1	2026-06-05T11:52:28.501314+00:00
473	outputs/experiments/473_detection_assignment_variable_depth_radius_472	67977	5	True	2	2	1	2026-06-05T11:52:36.108657+00:00
474	outputs/experiments/474_coordinate_optimizer_variable_depth_radius_seed55_target1_location	1997951	15	True	9	5	1	2026-06-11T00:47:00.483357+00:00
475	outputs/experiments/475_coordinate_optimizer_variable_depth_radius_seed55_target0_location	1954674	15	True	9	5	1	2026-06-11T00:46:56.722189+00:00
476	outputs/experiments/476_coordinate_optimizer_variable_depth_radius_seed55_target2_location	1933697	15	True	9	5	1	2026-06-11T00:46:52.913071+00:00
477	outputs/experiments/477_coordinate_optimizer_variable_depth_radius_seed55_radius_only_pass	2227273	17	True	11	5	1	2026-06-11T00:46:49.080748+00:00
478	outputs/experiments/478_coordinate_optimizer_variable_depth_radius_seed55_target2_xzr_coupled	1977464	15	True	9	5	1	2026-06-11T00:46:45.280473+00:00
479	outputs/experiments/479_coordinate_optimizer_variable_depth_radius_seed55_target0_z_radius_coupled	1945614	15	True	9	5	1	2026-06-11T00:46:41.472252+00:00
480	outputs/experiments/480_variable_depth_radius_seed55_staged_coordinate_confidence_summary	401470	6	True	2	3	1	2026-06-05T12:30:51.261602+00:00
481	outputs/experiments/481_variable_depth_radius_seed13_seed34_seed55_coordinate_confidence_summary	1030690	6	True	2	3	1	2026-06-05T12:30:51.948756+00:00
482	outputs/experiments/482_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_sources7	1871788	15	True	9	5	1	2026-06-11T00:46:37.632912+00:00
483	outputs/experiments/483_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_sources7	1952662	15	True	9	5	1	2026-06-11T00:46:33.837106+00:00
484	outputs/experiments/484_variable_depth_radius_seed55_sources7_final_interval_summary	233076	6	True	2	3	1	2026-06-05T12:45:30.565860+00:00
485	outputs/experiments/485_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_txrx35	1952519	15	True	9	5	1	2026-06-11T00:46:29.987856+00:00
486	outputs/experiments/486_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_txrx35	1927028	15	True	9	5	1	2026-06-11T00:46:26.204209+00:00
487	outputs/experiments/487_variable_depth_radius_seed55_txrx35_final_interval_summary	234319	6	True	2	3	1	2026-06-05T12:55:29.130739+00:00
488	outputs/experiments/488_coordinate_optimizer_variable_depth_radius_seed55_target0_final_zr_txrx50	1947748	15	True	9	5	1	2026-06-11T00:46:22.394619+00:00
489	outputs/experiments/489_coordinate_optimizer_variable_depth_radius_seed55_target2_final_zr_txrx50	1924185	15	True	9	5	1	2026-06-11T00:46:18.603840+00:00
490	outputs/experiments/490_variable_depth_radius_seed55_txrx50_final_interval_summary	236798	6	True	2	3	1	2026-06-05T13:05:39.225603+00:00
491	outputs/experiments/491_coordinate_optimizer_variable_depth_radius_seed34_target0_final_zr_txrx50	1939052	15	True	9	5	1	2026-06-11T00:46:14.806127+00:00
492	outputs/experiments/492_coordinate_optimizer_variable_depth_radius_seed34_target2_final_zr_txrx50	1891360	15	True	9	5	1	2026-06-11T00:46:11.013886+00:00
493	outputs/experiments/493_variable_depth_radius_seed34_txrx50_final_interval_summary	236756	6	True	2	3	1	2026-06-05T13:17:53.114553+00:00
494	outputs/experiments/494_variable_depth_radius_seed34_seed55_txrx50_final_interval_summary	254970	6	True	2	3	1	2026-06-05T13:18:41.072122+00:00
495	outputs/experiments/495_coordinate_optimizer_variable_depth_radius_seed13_target0_final_zr_txrx50	1984599	15	True	9	5	1	2026-06-11T00:46:07.233747+00:00
496	outputs/experiments/496_coordinate_optimizer_variable_depth_radius_seed13_target2_final_zr_txrx50	1886760	15	True	9	5	1	2026-06-11T00:46:03.438504+00:00
497	outputs/experiments/497_variable_depth_radius_seed13_txrx50_final_interval_summary	236079	6	True	2	3	1	2026-06-05T13:29:08.552166+00:00
498	outputs/experiments/498_variable_depth_radius_seed13_seed34_seed55_txrx50_final_interval_summary	293554	6	True	2	3	1	2026-06-05T13:29:08.626601+00:00
499	outputs/experiments/499_coordinate_optimizer_variable_depth_radius_target0_txrx50_three_seed_objective_variants	3056110	15	True	9	5	1	2026-06-11T00:45:59.641665+00:00
500	outputs/experiments/500_variable_depth_radius_target0_txrx50_three_seed_objective_variant_report	141549	5	True	2	2	1	2026-06-05T13:36:52.400942+00:00
501	outputs/experiments/501_coordinate_optimizer_variable_depth_radius_target2_txrx50_three_seed_objective_variants	2860183	15	True	9	5	1	2026-06-11T00:45:55.842391+00:00
502	outputs/experiments/502_variable_depth_radius_target0_target2_txrx50_three_seed_objective_variant_report	211862	5	True	2	2	1	2026-06-05T13:41:36.178901+00:00
503	outputs/experiments/503_variable_depth_radius_target0_target2_txrx50_objective_confidence_report	415281	6	True	3	2	1	2026-06-05T13:46:45.887536+00:00
504	outputs/experiments/504_coordinate_optimizer_variable_depth_radius_target1_txrx50_three_seed_objective_variants	3335319	15	True	9	5	1	2026-06-11T00:45:52.032543+00:00
505	outputs/experiments/505_variable_depth_radius_all_targets_txrx50_objective_confidence_report	579078	6	True	3	2	1	2026-06-05T13:57:26.345882+00:00
506	outputs/experiments/506_multi_rebar_coupled_source_shape_true_state_radius_veryhigh_objectives	2023898	15	True	9	5	1	2026-06-11T00:45:48.270900+00:00
507	outputs/experiments/507_source_shape_center_true_state_veryhigh_objective_confidence_report	122575	6	True	3	2	1	2026-06-05T14:03:54.933203+00:00
508	outputs/experiments/508_coordinate_optimizer_variable_depth_radius_target0_txrx50_ringdown025_objectives	2129120	15	True	9	5	1	2026-06-11T00:45:44.519527+00:00
509	outputs/experiments/509_variable_depth_radius_target0_txrx50_ringdown025_objective_confidence_report	120126	6	True	3	2	1	2026-06-05T14:13:34.638958+00:00
510	outputs/experiments/510_coordinate_optimizer_variable_depth_radius_target2_txrx50_ringdown025_objectives	2038408	15	True	9	5	1	2026-06-11T00:45:40.720820+00:00
511	outputs/experiments/511_variable_depth_radius_target2_txrx50_ringdown025_objective_confidence_report	123350	6	True	3	2	1	2026-06-05T14:23:32.748354+00:00
512	outputs/experiments/512_coordinate_optimizer_variable_depth_radius_target1_txrx50_ringdown025_objectives	2430803	15	True	9	5	1	2026-06-11T00:45:36.953255+00:00
513	outputs/experiments/513_variable_depth_radius_target1_txrx50_ringdown025_objective_confidence_report	121472	6	True	3	2	1	2026-06-05T14:43:41.617586+00:00
514	outputs/experiments/514_variable_depth_radius_all_targets_txrx50_ringdown025_objective_confidence_report	176162	6	True	3	2	1	2026-06-05T14:44:14.359805+00:00
515	outputs/experiments/515_coordinate_optimizer_variable_depth_radius_seed13_target0_txrx50_ringdown025_objectives	2108138	15	True	9	5	1	2026-06-11T00:45:33.238217+00:00
516	outputs/experiments/516_variable_depth_radius_seed13_target0_txrx50_ringdown025_objective_confidence_report	120576	6	True	3	2	1	2026-06-05T14:55:21.374775+00:00
517	outputs/experiments/517_variable_depth_radius_target0_seed13_seed55_txrx50_ringdown025_objective_confidence_report	146732	6	True	3	2	1	2026-06-05T14:55:52.111010+00:00
518	outputs/experiments/518_coordinate_optimizer_variable_depth_radius_seed34_target0_txrx50_ringdown025_objectives	2101158	15	True	9	5	1	2026-06-11T00:45:29.441352+00:00
519	outputs/experiments/519_variable_depth_radius_seed34_target0_txrx50_ringdown025_objective_confidence_report	120871	6	True	3	2	1	2026-06-05T15:05:44.144084+00:00
520	outputs/experiments/520_variable_depth_radius_target0_three_seed_txrx50_ringdown025_objective_confidence_report	173361	6	True	3	2	1	2026-06-05T15:06:12.394708+00:00
521	outputs/experiments/521_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50_ringdown025_objectives	2059373	15	True	9	5	1	2026-06-11T00:45:25.659249+00:00
522	outputs/experiments/522_variable_depth_radius_seed13_target2_txrx50_ringdown025_objective_confidence_report	123803	6	True	3	2	1	2026-06-05T15:14:58.111428+00:00
523	outputs/experiments/523_coordinate_optimizer_variable_depth_radius_seed34_target2_txrx50_ringdown025_objectives	2049330	15	True	9	5	1	2026-06-11T00:45:21.840992+00:00
524	outputs/experiments/524_variable_depth_radius_seed34_target2_txrx50_ringdown025_objective_confidence_report	123801	6	True	3	2	1	2026-06-05T15:23:24.436817+00:00
525	outputs/experiments/525_variable_depth_radius_target2_three_seed_txrx50_ringdown025_objective_confidence_report	176228	6	True	3	2	1	2026-06-05T15:23:32.768415+00:00
526	outputs/experiments/526_coordinate_optimizer_variable_depth_radius_seed13_target1_txrx50_ringdown025_objectives	2344778	15	True	9	5	1	2026-06-11T00:45:18.027035+00:00
527	outputs/experiments/527_variable_depth_radius_seed13_target1_txrx50_ringdown025_objective_confidence_report	122035	6	True	3	2	1	2026-06-05T15:41:18.234961+00:00
528	outputs/experiments/528_coordinate_optimizer_variable_depth_radius_seed34_target1_txrx50_ringdown025_objectives	2335177	15	True	9	5	1	2026-06-11T00:45:14.226094+00:00
529	outputs/experiments/529_variable_depth_radius_seed34_target1_txrx50_ringdown025_objective_confidence_report	122645	6	True	3	2	1	2026-06-05T15:59:20.381635+00:00
530	outputs/experiments/530_variable_depth_radius_target1_three_seed_txrx50_ringdown025_objective_confidence_report	175713	6	True	3	2	1	2026-06-05T15:59:28.212102+00:00
531	outputs/experiments/531_variable_depth_radius_all_targets_three_seed_txrx50_ringdown025_objective_confidence_report	357922	6	True	3	2	1	2026-06-05T15:59:43.673460+00:00
532	outputs/experiments/532_variable_depth_radius_txrx50_all_condition_objective_confidence_report	865274	6	True	3	2	1	2026-06-05T16:06:23.095131+00:00
533	outputs/experiments/533_variable_depth_radius_txrx50_objective_reporting_handoff	5564	3	True	1	0	0	2026-06-05T16:10:33.502746+00:00
534	outputs/experiments/534_coordinate_confidence_aggregate_close50_txrx20_vs_txrx40_sources5_metadata_repair	301168	6	True	2	3	1	2026-06-05T16:15:21.304685+00:00
535	outputs/experiments/535_source_shape_center_interval_reporting_handoff	3762	3	True	1	0	0	2026-06-05T16:19:46.085897+00:00
536	outputs/experiments/536_single_rebar_shallow_r4_reporting_handoff	4434	3	True	1	0	0	2026-06-05T16:22:43.465256+00:00
537	outputs/experiments/537_marathon_checkpoint_reporting_handoff	4335	3	True	1	0	0	2026-06-05T16:25:28.370527+00:00
538	outputs/experiments/538_current_evidence_synthesis	5184	3	True	1	0	0	2026-06-05T16:27:31.376477+00:00
539	outputs/experiments/539_results_section_draft	3550	2	True	0	0	0	2026-06-05T16:29:05.480205+00:00
540	outputs/experiments/540_results_methods_evidence_table	3120	2	True	0	0	0	2026-06-05T16:30:36.076907+00:00
541	outputs/experiments/541_combined_report_draft	5433	2	True	0	0	0	2026-06-05T16:32:10.075636+00:00
542	outputs/experiments/542_decision_figure_map	3995	2	True	0	0	0	2026-06-05T16:33:53.143437+00:00
543	outputs/experiments/543_compact_objective_summary_figure	105236	4	True	1	2	1	2026-06-05T16:40:10.045075+00:00
544	outputs/experiments/544_decision_figure_readiness_audit	15262	4	True	2	0	0	2026-06-05T16:45:05.247739+00:00
545	outputs/experiments/545_report_figure_caption_package	9670	11	True	0	9	1	2026-06-05T16:47:55.702219+00:00
546	outputs/experiments/546_report_claim_consistency_audit	6343	3	True	1	0	0	2026-06-05T16:50:03.498309+00:00
547	outputs/experiments/547_reporting_reproducibility_bundle	5063	10	True	1	0	0	2026-06-05T16:52:10.288379+00:00
548	outputs/experiments/548_final_report_markdown	8828	2	True	0	0	0	2026-06-05T16:54:16.425433+00:00
549	outputs/experiments/549_final_report_editorial_lint	3198	3	True	1	0	0	2026-06-05T16:56:02.012311+00:00
550	outputs/experiments/550_archive_status_checkpoint	3612	3	True	1	0	0	2026-06-05T16:58:19.772449+00:00
551	outputs/experiments/551_commit_archive_inventory	5885	3	True	1	0	0	2026-06-05T17:00:12.255374+00:00
552	outputs/experiments/552_code_self_review_objective_notes_hardening	2098	3	True	1	0	0	2026-06-05T17:04:47.517628+00:00
553	outputs/experiments/553_post_hardening_resume_checkpoint	2900	3	True	1	0	0	2026-06-05T17:06:23.996415+00:00
554	outputs/experiments/554_report_dependency_size_audit	19742	4	True	2	0	0	2026-06-05T17:08:16.231329+00:00
555	outputs/experiments/555_report_dependency_archive	4133416	5	True	2	0	0	2026-06-05T17:10:29.250363+00:00
556	outputs/experiments/556_post_archive_resume_checkpoint	2543	3	True	1	0	0	2026-06-05T17:12:05.700525+00:00
557	outputs/experiments/557_commit_pr_summary_draft	2443	2	True	0	0	0	2026-06-05T17:13:29.542238+00:00
558	outputs/experiments/558_next_action_queue	2186	2	True	0	0	0	2026-06-05T17:15:05.184034+00:00
559	outputs/experiments/559_final_report_reproducibility_refresh	9883	3	True	0	0	0	2026-06-05T17:17:57.327931+00:00
560	outputs/experiments/560_revised_final_report_lint	2869	3	True	1	0	0	2026-06-05T17:19:30.220352+00:00
561	outputs/experiments/561_next_action_queue_refresh	2854	3	True	0	0	0	2026-06-05T17:20:39.667362+00:00
562	outputs/experiments/562_imrad_manuscript_draft	15036	3	True	0	0	0	2026-06-06T00:27:32.476383+00:00
563	outputs/experiments/563_imrad_manuscript_lint	2777	3	True	1	0	0	2026-06-05T17:34:02.720118+00:00
564	outputs/experiments/564_post_imrad_resume_checkpoint	3032	3	True	1	0	0	2026-06-05T17:26:27.126928+00:00
565	outputs/experiments/565_manuscript_balance_audit	2633	3	True	1	0	0	2026-06-05T17:34:02.740069+00:00
566	outputs/experiments/566_next_action_queue_manuscript_refresh	3222	3	True	0	0	0	2026-06-05T17:31:56.785788+00:00
