config_key,assignment_policy_key,background_mode,top_k,separation_profile,time_offset_family,candidate_budget,min_x_separation_mm,case_count,assigned_case_count,all_truth_case_count,unique_all_truth_case_count,unique_target0_hit_count,unique_target1_hit_count,unique_target2_hit_count,mean_unique_truth_hit_count,mean_elapsed_time_s
mean_top80_dense4_wide,top10_minx45,mean,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.845228830973307e-05
mean_top80_moderate12_baseline,top10_minx45,mean,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.004174550374349e-05
mean_top80_moderate12_wide,top10_minx45,mean,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.8650970458984375e-05
median_top20_dense4_baseline,top10_minx45,median,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.839268366495768e-05
median_top20_dense4_single667,top10_minx45,median,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.817413330078125e-05
median_top20_dense4_wide,top10_minx45,median,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.920728047688802e-05
median_top20_moderate12_baseline,top10_minx45,median,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.1492125193278e-05
median_top20_moderate12_wide,top10_minx45,median,20,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,6.099541982014974e-05
median_top40_dense4_baseline,top10_minx45,median,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.7478745778401695e-05
median_top40_dense4_single667,top10_minx45,median,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.714098612467448e-05
median_top40_dense4_wide,top10_minx45,median,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.783637364705404e-05
median_top40_moderate12_baseline,top10_minx45,median,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.041924158732096e-05
median_top40_moderate12_wide,top10_minx45,median,40,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.984306335449219e-05
median_top80_dense4_baseline,top10_minx45,median,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,5.773703257242838e-05
median_top80_dense4_single667,top10_minx45,median,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,5.751848220825195e-05
median_top80_dense4_wide,top10_minx45,median,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.6684017181396484e-05
median_top80_moderate12_baseline,top10_minx45,median,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.119410196940105e-05
median_top80_moderate12_wide,top10_minx45,median,80,moderate12,wide,10,45.0,12,0,0,0,0,0,0,0.0,5.962451299031576e-05
none_top20_dense4_baseline,top10_minx45,none,20,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.318092346191406e-05
none_top20_dense4_single667,top10_minx45,none,20,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,6.447235743204753e-05
none_top20_dense4_wide,top10_minx45,none,20,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,6.447235743204753e-05
none_top20_moderate12_baseline,top10_minx45,none,20,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.582339604695638e-05
none_top20_moderate12_wide,top10_minx45,none,20,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,6.723403930664062e-05
none_top40_dense4_baseline,top10_minx45,none,40,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.18298848470052e-05
none_top40_dense4_single667,top10_minx45,none,40,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,6.177028020222981e-05
none_top40_dense4_wide,top10_minx45,none,40,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,6.333986918131511e-05
none_top40_moderate12_baseline,top10_minx45,none,40,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.492932637532552e-05
none_top40_moderate12_wide,top10_minx45,none,40,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,6.59624735514323e-05
none_top80_dense4_baseline,top10_minx45,none,80,dense4,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.196896235148112e-05
none_top80_dense4_single667,top10_minx45,none,80,dense4,single667,10,45.0,12,0,0,0,0,0,0,0.0,6.198883056640625e-05
none_top80_dense4_wide,top10_minx45,none,80,dense4,wide,10,45.0,12,0,0,0,0,0,0,0.0,6.395578384399414e-05
none_top80_moderate12_baseline,top10_minx45,none,80,moderate12,baseline,10,45.0,12,0,0,0,0,0,0,0.0,6.486972173055013e-05
none_top80_moderate12_wide,top10_minx45,none,80,moderate12,wide,10,45.0,12,2,0,0,0,0,0,0.0,6.556510925292969e-05
mean_top20_dense4_baseline,top20_minx20,mean,20,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005569855372111002
mean_top20_dense4_single667,top20_minx20,mean,20,dense4,single667,20,20.0,12,4,0,0,0,0,0,0.0,0.0005740324656168619
mean_top40_dense4_baseline,top20_minx20,mean,40,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005037387212117513
mean_top40_dense4_single667,top20_minx20,mean,40,dense4,single667,20,20.0,12,4,0,0,0,0,0,0.0,0.0005210240681966146
mean_top80_dense4_baseline,top20_minx20,mean,80,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.000506281852722168
mean_top80_dense4_single667,top20_minx20,mean,80,dense4,single667,20,20.0,12,4,0,0,0,0,0,0.0,0.000522315502166748
median_top20_dense4_baseline,top20_minx20,median,20,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005105137825012207
median_top20_dense4_single667,top20_minx20,median,20,dense4,single667,20,20.0,12,6,0,0,0,0,0,0.0,0.0005392034848531088
median_top40_dense4_baseline,top20_minx20,median,40,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005100170771280924
median_top40_dense4_single667,top20_minx20,median,40,dense4,single667,20,20.0,12,6,0,0,0,0,0,0.0,0.0005340576171875
median_top80_dense4_baseline,top20_minx20,median,80,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.00051116943359375
median_top80_dense4_single667,top20_minx20,median,80,dense4,single667,20,20.0,12,6,0,0,0,0,0,0.0,0.0005390445391337076
none_top20_dense4_baseline,top20_minx20,none,20,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005510449409484863
none_top20_dense4_single667,top20_minx20,none,20,dense4,single667,20,20.0,12,5,0,0,0,0,0,0.0,0.0005609989166259766
none_top40_dense4_baseline,top20_minx20,none,40,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005523165067036947
none_top40_dense4_single667,top20_minx20,none,40,dense4,single667,20,20.0,12,5,0,0,0,0,0,0.0,0.0005640387535095215
none_top80_dense4_baseline,top20_minx20,none,80,dense4,baseline,20,20.0,12,0,0,0,0,0,0,0.0,0.0005532503128051758
none_top80_dense4_single667,top20_minx20,none,80,dense4,single667,20,20.0,12,5,0,0,0,0,0,0.0,0.0005689859390258789
mean_top20_dense4_baseline,top20_minx45,mean,20,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005552172660827637
mean_top20_dense4_single667,top20_minx45,mean,20,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.0005595088005065918
mean_top20_dense4_wide,top20_minx45,mean,20,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005568663279215494
mean_top40_dense4_baseline,top20_minx45,mean,40,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005020697911580404
mean_top40_dense4_single667,top20_minx45,mean,40,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.0005104740460713705
mean_top40_dense4_wide,top20_minx45,mean,40,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.000506897767384847
mean_top80_dense4_baseline,top20_minx45,mean,80,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005061030387878418
mean_top80_dense4_single667,top20_minx45,mean,80,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.000507354736328125
mean_top80_dense4_wide,top20_minx45,mean,80,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005091826121012369
median_top20_dense4_baseline,top20_minx45,median,20,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.000512540340423584
median_top20_dense4_single667,top20_minx45,median,20,dense4,single667,20,45.0,12,2,0,0,0,0,0,0.0,0.0005205273628234863
median_top20_dense4_wide,top20_minx45,median,20,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005128184954325358
median_top40_dense4_baseline,top20_minx45,median,40,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005093812942504883
median_top40_dense4_single667,top20_minx45,median,40,dense4,single667,20,45.0,12,2,0,0,0,0,0,0.0,0.0005184610684712728
median_top40_dense4_wide,top20_minx45,median,40,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005102753639221191
median_top80_dense4_baseline,top20_minx45,median,80,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005075335502624512
median_top80_dense4_single667,top20_minx45,median,80,dense4,single667,20,45.0,12,2,0,0,0,0,0,0.0,0.0005228320757548014
median_top80_dense4_wide,top20_minx45,median,80,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005063017209370931
none_top20_dense4_baseline,top20_minx45,none,20,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005496342976888021
none_top20_dense4_single667,top20_minx45,none,20,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.0005536079406738281
none_top20_dense4_wide,top20_minx45,none,20,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005637605985005697
none_top40_dense4_baseline,top20_minx45,none,40,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005472501118977865
none_top40_dense4_single667,top20_minx45,none,40,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.0005561113357543945
none_top40_dense4_wide,top20_minx45,none,40,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005554954210917155
none_top80_dense4_baseline,top20_minx45,none,80,dense4,baseline,20,45.0,12,0,0,0,0,0,0,0.0,0.0005529522895812988
none_top80_dense4_single667,top20_minx45,none,80,dense4,single667,20,45.0,12,0,0,0,0,0,0,0.0,0.0005607406298319498
none_top80_dense4_wide,top20_minx45,none,80,dense4,wide,20,45.0,12,0,0,0,0,0,0,0.0,0.0005537271499633789
mean_top20_dense4_baseline,top40_minx20,mean,20,dense4,baseline,40,20.0,12,0,0,0,0,0,0,0.0,0.0005550185839335123
mean_top20_dense4_single667,top40_minx20,mean,20,dense4,single667,40,20.0,12,4,0,0,0,0,0,0.0,0.0005740920702616373
median_top20_dense4_baseline,top40_minx20,median,20,dense4,baseline,40,20.0,12,0,0,0,0,0,0,0.0,0.0005154808362325033
median_top20_dense4_single667,top40_minx20,median,20,dense4,single667,40,20.0,12,6,0,0,0,0,0,0.0,0.0005379716555277506
none_top20_dense4_baseline,top40_minx20,none,20,dense4,baseline,40,20.0,12,0,0,0,0,0,0,0.0,0.0005482633908589681
none_top20_dense4_single667,top40_minx20,none,20,dense4,single667,40,20.0,12,5,0,0,0,0,0,0.0,0.0005625486373901367
mean_top20_dense4_baseline,top40_minx45,mean,20,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.0005566080411275228
mean_top20_dense4_single667,top40_minx45,mean,20,dense4,single667,40,45.0,12,0,0,0,0,0,0,0.0,0.000559548536936442
mean_top20_dense4_wide,top40_minx45,mean,20,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.0005610982577006022
mean_top40_dense4_baseline,top40_minx45,mean,40,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004384557406107585
mean_top40_dense4_single667,top40_minx45,mean,40,dense4,single667,40,45.0,12,3,0,0,0,0,0,0.0,0.004445473353068034
mean_top40_dense4_wide,top40_minx45,mean,40,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.0043379465738932295
mean_top80_dense4_baseline,top40_minx45,mean,80,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004372139771779378
mean_top80_dense4_single667,top40_minx45,mean,80,dense4,single667,40,45.0,12,3,0,0,0,0,0,0.0,0.004456082979838054
mean_top80_dense4_wide,top40_minx45,mean,80,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.004391650358835856
median_top20_dense4_baseline,top40_minx45,median,20,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.0005122621854146322
median_top20_dense4_single667,top40_minx45,median,20,dense4,single667,40,45.0,12,2,0,0,0,0,0,0.0,0.0005206068356831869
median_top20_dense4_wide,top40_minx45,median,20,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.0005146662394205729
median_top40_dense4_baseline,top40_minx45,median,40,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004431227842966716
median_top40_dense4_wide,top40_minx45,median,40,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.00439600149790446
median_top80_dense4_baseline,top40_minx45,median,80,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004432996114095052
median_top80_dense4_wide,top40_minx45,median,80,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.0043817559878031416
none_top20_dense4_baseline,top40_minx45,none,20,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.000547786553700765
none_top20_dense4_single667,top40_minx45,none,20,dense4,single667,40,45.0,12,0,0,0,0,0,0,0.0,0.0005504290262858073
none_top20_dense4_wide,top40_minx45,none,20,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.0005627274513244629
none_top40_dense4_baseline,top40_minx45,none,40,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004719217618306478
none_top40_dense4_single667,top40_minx45,none,40,dense4,single667,40,45.0,12,3,0,0,0,0,0,0.0,0.004816174507141113
none_top40_dense4_wide,top40_minx45,none,40,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.004743655522664388
none_top80_dense4_baseline,top40_minx45,none,80,dense4,baseline,40,45.0,12,0,0,0,0,0,0,0.0,0.004764636357625325
none_top80_dense4_single667,top40_minx45,none,80,dense4,single667,40,45.0,12,3,0,0,0,0,0,0.0,0.0048173268636067705
none_top80_dense4_wide,top40_minx45,none,80,dense4,wide,40,45.0,12,0,0,0,0,0,0,0.0,0.004743119080861409
