run_number,run_dir,status,reason,inventory_path,figure_notes_path,animation_count,total_frames,animations
781,outputs/experiments/781_coordinate_optimizer_variable_depth_radius_seed89_target2_sources9_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
780,outputs/experiments/780_coordinate_optimizer_variable_depth_radius_seed89_target2_sources7_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
779,outputs/experiments/779_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown035_objectives,skipped,no existing true wavefield GIF,,,0,0,
778,outputs/experiments/778_seed89_target_linear_receiver_summary,skipped,no existing true wavefield GIF,,,0,0,
777,outputs/experiments/777_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
776,outputs/experiments/776_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
775,outputs/experiments/775_three_seed_cross_seed_linear_receiver_summary,skipped,no existing true wavefield GIF,,,0,0,
774,outputs/experiments/774_coordinate_optimizer_variable_depth_radius_seed13_target2_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
773,outputs/experiments/773_cross_seed_linear_receiver_summary,skipped,no existing true wavefield GIF,,,0,0,
772,outputs/experiments/772_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
771,outputs/experiments/771_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50p0390625_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
770,outputs/experiments/770_linear_receiver_threshold_final_summary,skipped,no existing true wavefield GIF,,,0,0,
769,outputs/experiments/769_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p0390625_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
768,outputs/experiments/768_linear_receiver_threshold_summary,skipped,no existing true wavefield GIF,,,0,0,
767,outputs/experiments/767_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p078125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
766,outputs/experiments/766_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p15625_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
765,outputs/experiments/765_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p3125_linear_receiver_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
764,outputs/experiments/764_txrx_target2_threshold_summary,skipped,no existing true wavefield GIF,,,0,0,
763,outputs/experiments/763_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50p625_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
762,outputs/experiments/762_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx51p25_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
761,outputs/experiments/761_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx52p5_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
760,outputs/experiments/760_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx55_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
759,outputs/experiments/759_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_fine_radius_objectives,skipped,no existing true wavefield GIF,,,0,0,
758,outputs/experiments/758_cross_txrx_condition_fitted_ringdown_summary,skipped,no existing true wavefield GIF,,,0,0,
757,outputs/experiments/757_txrx60_fitted_ringdown_all_target_summary,skipped,no existing true wavefield GIF,,,0,0,
756,outputs/experiments/756_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx60_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
755,outputs/experiments/755_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx60_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
754,outputs/experiments/754_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx60_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
753,outputs/experiments/753_cross_condition_fitted_ringdown_summary,skipped,no existing true wavefield GIF,,,0,0,
752,outputs/experiments/752_ringdown035_fitted_ringdown_all_target_summary,skipped,no existing true wavefield GIF,,,0,0,
751,outputs/experiments/751_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown035_objectives,skipped,no existing true wavefield GIF,,,0,0,
750,outputs/experiments/750_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown035_objectives,skipped,no existing true wavefield GIF,,,0,0,
749,outputs/experiments/749_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown035_objectives,skipped,no existing true wavefield GIF,,,0,0,
748,outputs/experiments/748_cross_seed_fitted_ringdown_summary,skipped,no existing true wavefield GIF,,,0,0,
747,outputs/experiments/747_seed89_fitted_ringdown_all_target_summary,skipped,no existing true wavefield GIF,,,0,0,
746,outputs/experiments/746_coordinate_optimizer_variable_depth_radius_seed89_target1_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
745,outputs/experiments/745_coordinate_optimizer_variable_depth_radius_seed89_target2_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
744,outputs/experiments/744_coordinate_optimizer_variable_depth_radius_seed89_target0_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
743,outputs/experiments/743_seed21_fitted_ringdown_all_target_summary,skipped,no existing true wavefield GIF,,,0,0,
742,outputs/experiments/742_coordinate_optimizer_variable_depth_radius_seed21_target1_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
741,outputs/experiments/741_coordinate_optimizer_variable_depth_radius_seed21_target2_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
740,outputs/experiments/740_coordinate_optimizer_variable_depth_radius_seed21_target0_txrx50_ringdown025_objectives,skipped,no existing true wavefield GIF,,,0,0,
739,outputs/experiments/739_experiment_archive_health_report_current,skipped,no existing true wavefield GIF,,,0,0,
738,outputs/experiments/738_post_archive_coverage_audit_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
737,outputs/experiments/737_current_archive_coverage_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
736,outputs/experiments/736_next_action_queue_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
735,outputs/experiments/735_commit_pr_summary_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
734,outputs/experiments/734_current_state_archive_coverage_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
733,outputs/experiments/733_current_manuscript_validation_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
732,outputs/experiments/732_next_action_queue_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
731,outputs/experiments/731_commit_pr_summary_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
730,outputs/experiments/730_imrad_manuscript_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
729,outputs/experiments/729_current_validation_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
728,outputs/experiments/728_next_action_queue_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
727,outputs/experiments/727_commit_pr_summary_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
726,outputs/experiments/726_current_precommit_validation_after_archive_coverage_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
725,outputs/experiments/725_current_archive_coverage_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
724,outputs/experiments/724_next_action_queue_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
723,outputs/experiments/723_commit_pr_summary_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
722,outputs/experiments/722_current_state_archive_coverage_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
721,outputs/experiments/721_current_review_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
720,outputs/experiments/720_next_action_queue_current_review_refresh,skipped,no existing true wavefield GIF,,,0,0,
719,outputs/experiments/719_commit_pr_summary_current_review_refresh,skipped,no existing true wavefield GIF,,,0,0,
718,outputs/experiments/718_code_self_review_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
717,outputs/experiments/717_current_validation_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
716,outputs/experiments/716_next_action_queue_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
715,outputs/experiments/715_commit_pr_summary_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
714,outputs/experiments/714_current_precommit_validation_after_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
713,outputs/experiments/713_current_archive_coverage_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
712,outputs/experiments/712_next_action_queue_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
711,outputs/experiments/711_commit_pr_summary_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
710,outputs/experiments/710_current_state_archive_coverage_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
709,outputs/experiments/709_current_review_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
708,outputs/experiments/708_next_action_queue_current_review_refresh,skipped,no existing true wavefield GIF,,,0,0,
707,outputs/experiments/707_commit_pr_summary_current_review_refresh,skipped,no existing true wavefield GIF,,,0,0,
706,outputs/experiments/706_code_self_review_current_validation_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
705,outputs/experiments/705_current_validation_after_coordinate_default_audit_state_audit,skipped,no existing true wavefield GIF,,,0,0,
704,outputs/experiments/704_next_action_queue_current_validation_after_coordinate_default_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
703,outputs/experiments/703_commit_pr_summary_current_validation_after_coordinate_default_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
702,outputs/experiments/702_current_precommit_validation_after_coordinate_default_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
701,outputs/experiments/701_current_coordinate_default_audit_refresh_state_audit,skipped,no existing true wavefield GIF,,,0,0,
700,outputs/experiments/700_next_action_queue_coordinate_default_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
699,outputs/experiments/699_commit_pr_summary_coordinate_default_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
698,outputs/experiments/698_current_coordinate_default_smoke_state_audit,skipped,no existing true wavefield GIF,,,0,0,
697,outputs/experiments/697_next_action_queue_coordinate_default_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
696,outputs/experiments/696_commit_pr_summary_coordinate_default_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
695,outputs/experiments/695_coordinate_aggregate_invalid_default_smoke,skipped,no existing true wavefield GIF,,,0,0,
694,outputs/experiments/694_coordinate_confidence_metadata_default_hardening,skipped,no existing true wavefield GIF,,,0,0,
693,outputs/experiments/693_next_action_queue_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
692,outputs/experiments/692_commit_pr_summary_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
691,outputs/experiments/691_current_precommit_validation_after_manuscript_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
690,outputs/experiments/690_next_action_queue_current_manuscript_archive_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
689,outputs/experiments/689_commit_pr_summary_current_manuscript_archive_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
688,outputs/experiments/688_current_manuscript_archive_state_audit,skipped,no existing true wavefield GIF,,,0,0,
687,outputs/experiments/687_next_action_queue_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
686,outputs/experiments/686_commit_pr_summary_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
685,outputs/experiments/685_imrad_manuscript_current_archive_coverage_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
684,outputs/experiments/684_next_action_queue_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
683,outputs/experiments/683_commit_pr_summary_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
682,outputs/experiments/682_current_state_archive_coverage_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
681,outputs/experiments/681_next_action_queue_coordinate_aggregate_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
680,outputs/experiments/680_commit_pr_summary_coordinate_aggregate_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
679,outputs/experiments/679_current_coordinate_aggregate_smoke_state_audit,skipped,no existing true wavefield GIF,,,0,0,
678,outputs/experiments/678_next_action_queue_coordinate_aggregate_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
677,outputs/experiments/677_commit_pr_summary_coordinate_aggregate_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
676,outputs/experiments/676_coordinate_aggregate_nonfinite_row_smoke,skipped,no existing true wavefield GIF,,,0,0,
675,outputs/experiments/675_coordinate_aggregate_row_sanitization_hardening,skipped,no existing true wavefield GIF,,,0,0,
674,outputs/experiments/674_next_action_queue_nonfinite_confidence_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
673,outputs/experiments/673_commit_pr_summary_nonfinite_confidence_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
672,outputs/experiments/672_current_nonfinite_confidence_smoke_state_audit,skipped,no existing true wavefield GIF,,,0,0,
671,outputs/experiments/671_next_action_queue_nonfinite_confidence_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
670,outputs/experiments/670_commit_pr_summary_nonfinite_confidence_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
669,outputs/experiments/669_objective_diagnostic_nonfinite_confidence_smoke,skipped,no existing true wavefield GIF,,,0,0,
668,outputs/experiments/668_next_action_queue_candidate_row_sanitization_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
667,outputs/experiments/667_commit_pr_summary_candidate_row_sanitization_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
666,outputs/experiments/666_current_candidate_row_sanitization_state_audit,skipped,no existing true wavefield GIF,,,0,0,
665,outputs/experiments/665_next_action_queue_candidate_row_sanitization_refresh,skipped,no existing true wavefield GIF,,,0,0,
664,outputs/experiments/664_commit_pr_summary_candidate_row_sanitization_refresh,skipped,no existing true wavefield GIF,,,0,0,
663,outputs/experiments/663_candidate_confidence_row_sanitization_hardening,skipped,no existing true wavefield GIF,,,0,0,
662,outputs/experiments/662_next_action_queue_candidate_confidence_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
661,outputs/experiments/661_commit_pr_summary_candidate_confidence_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
660,outputs/experiments/660_current_candidate_confidence_state_audit,skipped,no existing true wavefield GIF,,,0,0,
659,outputs/experiments/659_next_action_queue_candidate_confidence_refresh,skipped,no existing true wavefield GIF,,,0,0,
658,outputs/experiments/658_commit_pr_summary_candidate_confidence_refresh,skipped,no existing true wavefield GIF,,,0,0,
657,outputs/experiments/657_candidate_confidence_nonfinite_hardening,skipped,no existing true wavefield GIF,,,0,0,
656,outputs/experiments/656_next_action_queue_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
655,outputs/experiments/655_commit_pr_summary_current_archive_coverage_refresh,skipped,no existing true wavefield GIF,,,0,0,
654,outputs/experiments/654_current_state_archive_coverage_audit,skipped,no existing true wavefield GIF,,,0,0,
653,outputs/experiments/653_next_action_queue_state_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
652,outputs/experiments/652_commit_pr_summary_current_state_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
651,outputs/experiments/651_current_resume_checkpoint_state_audit,skipped,no existing true wavefield GIF,,,0,0,
650,outputs/experiments/650_next_action_queue_resume_checkpoint_refresh,skipped,no existing true wavefield GIF,,,0,0,
649,outputs/experiments/649_commit_pr_summary_current_resume_checkpoint_refresh,skipped,no existing true wavefield GIF,,,0,0,
648,outputs/experiments/648_post_manifest_audit_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
647,outputs/experiments/647_next_action_queue_manifest_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
646,outputs/experiments/646_commit_pr_summary_current_manifest_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
645,outputs/experiments/645_current_manifest_smoke_state_audit,skipped,no existing true wavefield GIF,,,0,0,
644,outputs/experiments/644_next_action_queue_manifest_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
643,outputs/experiments/643_commit_pr_summary_current_manifest_smoke_refresh,skipped,no existing true wavefield GIF,,,0,0,
642,outputs/experiments/642_objective_diagnostic_no_confidence_manifest_smoke,skipped,no existing true wavefield GIF,,,0,0,
641,outputs/experiments/641_next_action_queue_manifest_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
640,outputs/experiments/640_commit_pr_summary_current_manifest_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
639,outputs/experiments/639_objective_diagnostic_manifest_artifact_hardening,skipped,no existing true wavefield GIF,,,0,0,
638,outputs/experiments/638_next_action_queue_manuscript_resume_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
637,outputs/experiments/637_commit_pr_summary_current_manuscript_resume_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
636,outputs/experiments/636_imrad_manuscript_current_resume_archive_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
635,outputs/experiments/635_next_action_queue_archive_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
634,outputs/experiments/634_commit_pr_summary_current_archive_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
633,outputs/experiments/633_current_handoff_archive_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
632,outputs/experiments/632_current_resume_archive_size_audit,skipped,no existing true wavefield GIF,,,0,0,
631,outputs/experiments/631_next_action_queue_resume_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
630,outputs/experiments/630_commit_pr_summary_current_resume_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
629,outputs/experiments/629_current_resume_state_audit,skipped,no existing true wavefield GIF,,,0,0,
628,outputs/experiments/628_next_action_queue_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
627,outputs/experiments/627_commit_pr_summary_current_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
626,outputs/experiments/626_post_manuscript_archive_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
625,outputs/experiments/625_next_action_queue_manuscript_archive_handoff_refresh,skipped,no existing true wavefield GIF,,,0,0,
624,outputs/experiments/624_commit_pr_summary_current_manuscript_archive_handoff_refresh,skipped,no existing true wavefield GIF,,,0,0,
623,outputs/experiments/623_current_handoff_archive_manuscript_refresh,skipped,no existing true wavefield GIF,,,0,0,
622,outputs/experiments/622_current_manuscript_archive_size_audit,skipped,no existing true wavefield GIF,,,0,0,
621,outputs/experiments/621_next_action_queue_manuscript_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
620,outputs/experiments/620_commit_pr_summary_current_manuscript_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
619,outputs/experiments/619_imrad_manuscript_current_archive_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
618,outputs/experiments/618_next_action_queue_archive_smoke_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
617,outputs/experiments/617_commit_pr_summary_current_archive_smoke_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
616,outputs/experiments/616_current_handoff_archive_smoke_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
615,outputs/experiments/615_current_smoke_audit_archive_size_audit,skipped,no existing true wavefield GIF,,,0,0,
614,outputs/experiments/614_next_action_queue_smoke_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
613,outputs/experiments/613_commit_pr_summary_current_smoke_audit_refresh,skipped,no existing true wavefield GIF,,,0,0,
612,outputs/experiments/612_current_nonfinite_hardening_state_audit,skipped,no existing true wavefield GIF,,,0,0,
611,outputs/experiments/611_objective_cli_sparse_nonfinite_smoke,skipped,no existing true wavefield GIF,,,0,0,
610,outputs/experiments/610_objective_ratio_null_serialization_hardening,skipped,no existing true wavefield GIF,,,0,0,
609,outputs/experiments/609_reporting_cli_nonfinite_smoke,skipped,no existing true wavefield GIF,,,0,0,
608,outputs/experiments/608_next_action_queue_nonfinite_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
607,outputs/experiments/607_commit_pr_summary_current_nonfinite_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
606,outputs/experiments/606_optional_numeric_nonfinite_reporting_hardening,skipped,no existing true wavefield GIF,,,0,0,
605,outputs/experiments/605_current_diagnostic_hardening_state_audit,skipped,no existing true wavefield GIF,,,0,0,
604,outputs/experiments/604_next_action_queue_diagnostic_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
603,outputs/experiments/603_commit_pr_summary_current_diagnostic_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
602,outputs/experiments/602_objective_diagnostic_sparse_geometry_hardening,skipped,no existing true wavefield GIF,,,0,0,
601,outputs/experiments/601_next_action_queue_commit_summary_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
600,outputs/experiments/600_commit_pr_summary_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
599,outputs/experiments/599_next_action_queue_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
598,outputs/experiments/598_current_precommit_validation_after_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
597,outputs/experiments/597_next_action_queue_current_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
596,outputs/experiments/596_commit_pr_summary_current_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
595,outputs/experiments/595_current_handoff_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
594,outputs/experiments/594_current_handoff_archive_refresh_size_audit,skipped,no existing true wavefield GIF,,,0,0,
593,outputs/experiments/593_next_action_queue_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
592,outputs/experiments/592_commit_pr_summary_current_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
591,outputs/experiments/591_imrad_manuscript_current_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
590,outputs/experiments/590_current_artifact_consistency_audit,skipped,no existing true wavefield GIF,,,0,0,
589,outputs/experiments/589_next_action_queue_post_sparse_hardening_resume_refresh,skipped,no existing true wavefield GIF,,,0,0,
588,outputs/experiments/588_post_sparse_hardening_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
587,outputs/experiments/587_next_action_queue_commit_summary_sparse_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
586,outputs/experiments/586_commit_pr_summary_sparse_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
585,outputs/experiments/585_next_action_queue_objective_sparse_hardening_refresh,skipped,no existing true wavefield GIF,,,0,0,
584,outputs/experiments/584_objective_confidence_sparse_result_hardening,skipped,no existing true wavefield GIF,,,0,0,
583,outputs/experiments/583_next_action_queue_precommit_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
582,outputs/experiments/582_current_precommit_validation_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
581,outputs/experiments/581_next_action_queue_current_archive_refresh,skipped,no existing true wavefield GIF,,,0,0,
580,outputs/experiments/580_current_handoff_archive,skipped,no existing true wavefield GIF,,,0,0,
579,outputs/experiments/579_current_handoff_archive_size_audit,skipped,no existing true wavefield GIF,,,0,0,
578,outputs/experiments/578_next_action_queue_commit_summary_refresh,skipped,no existing true wavefield GIF,,,0,0,
577,outputs/experiments/577_commit_pr_summary_current_refresh,skipped,no existing true wavefield GIF,,,0,0,
576,outputs/experiments/576_next_action_queue_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
575,outputs/experiments/575_imrad_manuscript_validation_refresh,skipped,no existing true wavefield GIF,,,0,0,
574,outputs/experiments/574_next_action_queue_post_hardening,skipped,no existing true wavefield GIF,,,0,0,
573,outputs/experiments/573_post_hardening_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
572,outputs/experiments/572_commit_pr_summary_post_hardening,skipped,no existing true wavefield GIF,,,0,0,
571,outputs/experiments/571_coordinate_aggregate_note_hardening,skipped,no existing true wavefield GIF,,,0,0,
570,outputs/experiments/570_commit_pr_summary_refresh,skipped,no existing true wavefield GIF,,,0,0,
569,outputs/experiments/569_next_action_queue_post_polish,skipped,no existing true wavefield GIF,,,0,0,
568,outputs/experiments/568_post_manuscript_polish_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
567,outputs/experiments/567_manuscript_guardrail_prose_polish,skipped,no existing true wavefield GIF,,,0,0,
566,outputs/experiments/566_next_action_queue_manuscript_refresh,skipped,no existing true wavefield GIF,,,0,0,
565,outputs/experiments/565_manuscript_balance_audit,skipped,no existing true wavefield GIF,,,0,0,
564,outputs/experiments/564_post_imrad_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
563,outputs/experiments/563_imrad_manuscript_lint,skipped,no existing true wavefield GIF,,,0,0,
562,outputs/experiments/562_imrad_manuscript_draft,skipped,no existing true wavefield GIF,,,0,0,
561,outputs/experiments/561_next_action_queue_refresh,skipped,no existing true wavefield GIF,,,0,0,
560,outputs/experiments/560_revised_final_report_lint,skipped,no existing true wavefield GIF,,,0,0,
559,outputs/experiments/559_final_report_reproducibility_refresh,skipped,no existing true wavefield GIF,,,0,0,
558,outputs/experiments/558_next_action_queue,skipped,no existing true wavefield GIF,,,0,0,
557,outputs/experiments/557_commit_pr_summary_draft,skipped,no existing true wavefield GIF,,,0,0,
556,outputs/experiments/556_post_archive_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
555,outputs/experiments/555_report_dependency_archive,skipped,no existing true wavefield GIF,,,0,0,
554,outputs/experiments/554_report_dependency_size_audit,skipped,no existing true wavefield GIF,,,0,0,
553,outputs/experiments/553_post_hardening_resume_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
552,outputs/experiments/552_code_self_review_objective_notes_hardening,skipped,no existing true wavefield GIF,,,0,0,
551,outputs/experiments/551_commit_archive_inventory,skipped,no existing true wavefield GIF,,,0,0,
550,outputs/experiments/550_archive_status_checkpoint,skipped,no existing true wavefield GIF,,,0,0,
549,outputs/experiments/549_final_report_editorial_lint,skipped,no existing true wavefield GIF,,,0,0,
548,outputs/experiments/548_final_report_markdown,skipped,no existing true wavefield GIF,,,0,0,
547,outputs/experiments/547_reporting_reproducibility_bundle,skipped,no existing true wavefield GIF,,,0,0,
546,outputs/experiments/546_report_claim_consistency_audit,skipped,no existing true wavefield GIF,,,0,0,
545,outputs/experiments/545_report_figure_caption_package,skipped,no existing true wavefield GIF,,,0,0,
544,outputs/experiments/544_decision_figure_readiness_audit,skipped,no existing true wavefield GIF,,,0,0,
543,outputs/experiments/543_compact_objective_summary_figure,skipped,no existing true wavefield GIF,,,0,0,
542,outputs/experiments/542_decision_figure_map,skipped,no existing true wavefield GIF,,,0,0,
541,outputs/experiments/541_combined_report_draft,skipped,no existing true wavefield GIF,,,0,0,
540,outputs/experiments/540_results_methods_evidence_table,skipped,no existing true wavefield GIF,,,0,0,
539,outputs/experiments/539_results_section_draft,skipped,no existing true wavefield GIF,,,0,0,
538,outputs/experiments/538_current_evidence_synthesis,skipped,no existing true wavefield GIF,,,0,0,
537,outputs/experiments/537_marathon_checkpoint_reporting_handoff,skipped,no existing true wavefield GIF,,,0,0,
536,outputs/experiments/536_single_rebar_shallow_r4_reporting_handoff,skipped,no existing true wavefield GIF,,,0,0,
