velocity_m_per_ns,time_zero_ns,epsr,profile_score,mean_support_fraction,valid_cue_count,file
0.2,0.175,2.246887946842044,3.170056243554663,1.0,3,PROJECT001C__014.DZT
0.2,0.18,2.246887946842044,3.1701008289683905,1.0,3,PROJECT001C__014.DZT
0.2,0.185,2.246887946842044,3.170054799721017,1.0,3,PROJECT001C__014.DZT
0.2,0.19,2.246887946842044,3.1700738607533503,1.0,3,PROJECT001C__014.DZT
0.2,0.195,2.246887946842044,3.1699534239760134,1.0,3,PROJECT001C__014.DZT
0.2,0.2,2.246887946842044,3.1696198390865917,1.0,3,PROJECT001C__014.DZT
0.2,0.20500000000000002,2.246887946842044,3.1692918182653838,1.0,3,PROJECT001C__014.DZT
0.2,0.21000000000000002,2.246887946842044,3.16883269240377,1.0,3,PROJECT001C__014.DZT
0.2,0.21500000000000002,2.246887946842044,3.1683495398713224,1.0,3,PROJECT001C__014.DZT
0.2,0.22000000000000003,2.246887946842044,3.1679744433528754,1.0,3,PROJECT001C__014.DZT
0.2,0.22500000000000003,2.246887946842044,3.1675855783950975,1.0,3,PROJECT001C__014.DZT
0.2,0.23000000000000004,2.246887946842044,3.1672519393635596,1.0,3,PROJECT001C__014.DZT
0.2,0.23500000000000004,2.246887946842044,3.16699576588327,1.0,3,PROJECT001C__014.DZT
0.2,0.24,2.246887946842044,3.166594616966861,1.0,3,PROJECT001C__014.DZT
0.2,0.245,2.246887946842044,3.165957162462918,1.0,3,PROJECT001C__014.DZT
0.2,0.25,2.246887946842044,3.165230559582182,1.0,3,PROJECT001C__014.DZT
0.202,-0.05,2.202615377749283,3.1613213693020943,1.0,3,PROJECT001C__014.DZT
0.202,-0.045000000000000005,2.202615377749283,3.161618608984171,1.0,3,PROJECT001C__014.DZT
0.202,-0.04,2.202615377749283,3.1619395098848173,1.0,3,PROJECT001C__014.DZT
0.202,-0.035,2.202615377749283,3.1622187091275094,1.0,3,PROJECT001C__014.DZT
0.202,-0.030000000000000002,2.202615377749283,3.162523475132818,1.0,3,PROJECT001C__014.DZT
0.202,-0.025,2.202615377749283,3.1628312109561505,1.0,3,PROJECT001C__014.DZT
0.202,-0.020000000000000004,2.202615377749283,3.1631210529853084,1.0,3,PROJECT001C__014.DZT
0.202,-0.015,2.202615377749283,3.1633888716713385,1.0,3,PROJECT001C__014.DZT
0.202,-0.010000000000000002,2.202615377749283,3.1636561091916686,1.0,3,PROJECT001C__014.DZT
0.202,-0.0050000000000000044,2.202615377749283,3.163898771918275,1.0,3,PROJECT001C__014.DZT
0.202,0.0,2.202615377749283,3.1641294013328225,1.0,3,PROJECT001C__014.DZT
0.202,0.0049999999999999975,2.202615377749283,3.1643930190315674,1.0,3,PROJECT001C__014.DZT
0.202,0.009999999999999995,2.202615377749283,3.1646176922091613,1.0,3,PROJECT001C__014.DZT
0.202,0.015,2.202615377749283,3.1648266225415607,1.0,3,PROJECT001C__014.DZT
0.202,0.020000000000000004,2.202615377749283,3.1650475692537596,1.0,3,PROJECT001C__014.DZT
0.202,0.024999999999999994,2.202615377749283,3.165272110766703,1.0,3,PROJECT001C__014.DZT
0.202,0.03,2.202615377749283,3.1654473860617975,1.0,3,PROJECT001C__014.DZT
0.202,0.035,2.202615377749283,3.1656060174997163,1.0,3,PROJECT001C__014.DZT
0.202,0.039999999999999994,2.202615377749283,3.1657385471459887,1.0,3,PROJECT001C__014.DZT
0.202,0.045,2.202615377749283,3.1658296776070056,1.0,3,PROJECT001C__014.DZT
0.202,0.05,2.202615377749283,3.1659526732102523,1.0,3,PROJECT001C__014.DZT
0.202,0.05499999999999999,2.202615377749283,3.1661639968686743,1.0,3,PROJECT001C__014.DZT
0.202,0.06,2.202615377749283,3.166416681809453,1.0,3,PROJECT001C__014.DZT
0.202,0.065,2.202615377749283,3.1666699225666517,1.0,3,PROJECT001C__014.DZT
0.202,0.06999999999999999,2.202615377749283,3.1669919429112103,1.0,3,PROJECT001C__014.DZT
0.202,0.075,2.202615377749283,3.1672927249018756,1.0,3,PROJECT001C__014.DZT
0.202,0.08,2.202615377749283,3.1674561445338365,1.0,3,PROJECT001C__014.DZT
0.202,0.085,2.202615377749283,3.167629198086008,1.0,3,PROJECT001C__014.DZT
0.202,0.09000000000000001,2.202615377749283,3.167724006760949,1.0,3,PROJECT001C__014.DZT
0.202,0.09499999999999999,2.202615377749283,3.167746800533068,1.0,3,PROJECT001C__014.DZT
0.202,0.09999999999999999,2.202615377749283,3.167770178596785,1.0,3,PROJECT001C__014.DZT
0.202,0.105,2.202615377749283,3.167920353923065,1.0,3,PROJECT001C__014.DZT
0.202,0.11,2.202615377749283,3.168113624314687,1.0,3,PROJECT001C__014.DZT
0.202,0.115,2.202615377749283,3.16830289783826,1.0,3,PROJECT001C__014.DZT
0.202,0.12000000000000001,2.202615377749283,3.1685640513767868,1.0,3,PROJECT001C__014.DZT
0.202,0.125,2.202615377749283,3.168790542404926,1.0,3,PROJECT001C__014.DZT
0.202,0.13,2.202615377749283,3.1689226647175293,1.0,3,PROJECT001C__014.DZT
0.202,0.135,2.202615377749283,3.1691055543664945,1.0,3,PROJECT001C__014.DZT
0.202,0.14,2.202615377749283,3.169138188761577,1.0,3,PROJECT001C__014.DZT
0.202,0.14500000000000002,2.202615377749283,3.1690743292292005,1.0,3,PROJECT001C__014.DZT
0.202,0.15000000000000002,2.202615377749283,3.1691048441358998,1.0,3,PROJECT001C__014.DZT
0.202,0.15500000000000003,2.202615377749283,3.1692215639442693,1.0,3,PROJECT001C__014.DZT
0.202,0.15999999999999998,2.202615377749283,3.169313043066985,1.0,3,PROJECT001C__014.DZT
0.202,0.16499999999999998,2.202615377749283,3.1694494741768167,1.0,3,PROJECT001C__014.DZT
0.202,0.16999999999999998,2.202615377749283,3.169603361790717,1.0,3,PROJECT001C__014.DZT
0.202,0.175,2.202615377749283,3.1696354484541573,1.0,3,PROJECT001C__014.DZT
0.202,0.18,2.202615377749283,3.169693671836533,1.0,3,PROJECT001C__014.DZT
0.202,0.185,2.202615377749283,3.169697520312957,1.0,3,PROJECT001C__014.DZT
0.202,0.19,2.202615377749283,3.169610183865815,1.0,3,PROJECT001C__014.DZT
0.202,0.195,2.202615377749283,3.1695072794240815,1.0,3,PROJECT001C__014.DZT
0.202,0.2,2.202615377749283,3.169428334116446,1.0,3,PROJECT001C__014.DZT
0.202,0.20500000000000002,2.202615377749283,3.1692773569953268,1.0,3,PROJECT001C__014.DZT
0.202,0.21000000000000002,2.202615377749283,3.1691026754009513,1.0,3,PROJECT001C__014.DZT
0.202,0.21500000000000002,2.202615377749283,3.168840780785707,1.0,3,PROJECT001C__014.DZT
0.202,0.22000000000000003,2.202615377749283,3.1684610735676473,1.0,3,PROJECT001C__014.DZT
0.202,0.22500000000000003,2.202615377749283,3.1681129360506968,1.0,3,PROJECT001C__014.DZT
0.202,0.23000000000000004,2.202615377749283,3.167728016074421,1.0,3,PROJECT001C__014.DZT
0.202,0.23500000000000004,2.202615377749283,3.167166586305212,1.0,3,PROJECT001C__014.DZT
0.202,0.24,2.202615377749283,3.166807243910959,1.0,3,PROJECT001C__014.DZT
0.202,0.245,2.202615377749283,3.166530925634825,1.0,3,PROJECT001C__014.DZT
0.202,0.25,2.202615377749283,3.166089769041941,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.05,2.1596385494444865,3.16091189192459,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.045000000000000005,2.1596385494444865,3.1611761548651547,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.04,2.1596385494444865,3.161441132392893,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.035,2.1596385494444865,3.161747257866743,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.030000000000000002,2.1596385494444865,3.1620247973207243,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.025,2.1596385494444865,3.162289120226242,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.020000000000000004,2.1596385494444865,3.162519459649522,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.015,2.1596385494444865,3.1628099967862773,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.010000000000000002,2.1596385494444865,3.1631137851295663,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,-0.0050000000000000044,2.1596385494444865,3.163381143022594,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.0,2.1596385494444865,3.1636933396393805,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.0049999999999999975,2.1596385494444865,3.163960870545095,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.009999999999999995,2.1596385494444865,3.164250836371601,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.015,2.1596385494444865,3.164490505886674,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.020000000000000004,2.1596385494444865,3.164760952195986,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.024999999999999994,2.1596385494444865,3.1649045933439415,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.03,2.1596385494444865,3.1650917498788993,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.035,2.1596385494444865,3.1652855872787065,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.039999999999999994,2.1596385494444865,3.1655206404292073,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.045,2.1596385494444865,3.1657219554043627,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.05,2.1596385494444865,3.165903223319797,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.05499999999999999,2.1596385494444865,3.1660444532168097,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.06,2.1596385494444865,3.166172097178896,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.065,2.1596385494444865,3.166353406340787,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.06999999999999999,2.1596385494444865,3.166500075633318,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.075,2.1596385494444865,3.166680297493674,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.08,2.1596385494444865,3.166950634593533,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.085,2.1596385494444865,3.167240256014685,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.09000000000000001,2.1596385494444865,3.167510841599444,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.09499999999999999,2.1596385494444865,3.167763271503708,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.09999999999999999,2.1596385494444865,3.1679473037058123,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.105,2.1596385494444865,3.1680004754385056,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.11,2.1596385494444865,3.168068061438454,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.115,2.1596385494444865,3.16812256132688,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.12000000000000001,2.1596385494444865,3.1681275629229493,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.125,2.1596385494444865,3.1682352369624915,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.13,2.1596385494444865,3.1684206166557836,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.135,2.1596385494444865,3.168590531477039,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.14,2.1596385494444865,3.1688188886865105,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.14500000000000002,2.1596385494444865,3.169041124488247,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.15000000000000002,2.1596385494444865,3.1691086726110327,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.15500000000000003,2.1596385494444865,3.1690858292331217,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.15999999999999998,2.1596385494444865,3.169058204119834,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.16499999999999998,2.1596385494444865,3.168941835073509,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.16999999999999998,2.1596385494444865,3.1688400695121905,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.175,2.1596385494444865,3.1689093085747153,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.18,2.1596385494444865,3.1689738244734347,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.185,2.1596385494444865,3.169061781241385,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.19,2.1596385494444865,3.1692315363386747,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.195,2.1596385494444865,3.169332293828317,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.2,2.1596385494444865,3.1693208400196617,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.20500000000000002,2.1596385494444865,3.1692450770934726,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.21000000000000002,2.1596385494444865,3.1690326138258933,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.21500000000000002,2.1596385494444865,3.168734887448858,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.22000000000000003,2.1596385494444865,3.1684982049211574,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.22500000000000003,2.1596385494444865,3.168186872129079,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.23000000000000004,2.1596385494444865,3.1678948195809142,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.23500000000000004,2.1596385494444865,3.1676419716166464,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.24,2.1596385494444865,3.1673568535675187,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.245,2.1596385494444865,3.1669416609100884,1.0,3,PROJECT001C__014.DZT
0.20400000000000001,0.25,2.1596385494444865,3.166549563064404,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.05,2.117907386975251,3.160821348262194,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.045000000000000005,2.117907386975251,3.1609807488731794,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.04,2.117907386975251,3.1611672168309095,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.035,2.117907386975251,3.161384353559938,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.030000000000000002,2.117907386975251,3.161628950965495,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.025,2.117907386975251,3.1619309591768126,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.020000000000000004,2.117907386975251,3.162190225329726,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.015,2.117907386975251,3.1624687965271363,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.010000000000000002,2.117907386975251,3.1627586930159217,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,-0.0050000000000000044,2.117907386975251,3.1629961651416387,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.0,2.117907386975251,3.1632013934441905,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.0049999999999999975,2.117907386975251,3.1634620575271057,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.009999999999999995,2.117907386975251,3.1637241505649185,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.015,2.117907386975251,3.163994889847841,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.020000000000000004,2.117907386975251,3.1642940497391634,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.024999999999999994,2.117907386975251,3.1645908715348745,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.03,2.117907386975251,3.1648674878263066,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.035,2.117907386975251,3.165124348129789,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.039999999999999994,2.117907386975251,3.1653199557265634,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.045,2.117907386975251,3.16545857009625,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.05,2.117907386975251,3.1656035789130463,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.05499999999999999,2.117907386975251,3.165800235641765,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.06,2.117907386975251,3.1660059111546093,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.065,2.117907386975251,3.1661778161652876,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.06999999999999999,2.117907386975251,3.166331191808787,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.075,2.117907386975251,3.1665109587652744,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.08,2.117907386975251,3.1667063366707233,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.085,2.117907386975251,3.1669203122675618,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.09000000000000001,2.117907386975251,3.167113099060957,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.09499999999999999,2.117907386975251,3.1673080038207693,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.09999999999999999,2.117907386975251,3.1675526437375368,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.105,2.117907386975251,3.1678008372376314,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.11,2.117907386975251,3.1680197909919876,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.115,2.117907386975251,3.168186719486606,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.12000000000000001,2.117907386975251,3.168293487160627,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.125,2.117907386975251,3.1683650257460543,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.13,2.117907386975251,3.168437647211172,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.135,2.117907386975251,3.1685005078703647,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.14,2.117907386975251,3.1685518072768684,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.14500000000000002,2.117907386975251,3.1686173864292453,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.15000000000000002,2.117907386975251,3.168760533569163,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.15500000000000003,2.117907386975251,3.168925854933459,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.15999999999999998,2.117907386975251,3.169089230020217,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.16499999999999998,2.117907386975251,3.1691391175842654,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.16999999999999998,2.117907386975251,3.1690959813693538,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.175,2.117907386975251,3.1689972243706133,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.18,2.117907386975251,3.1688819033606044,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.185,2.117907386975251,3.1687533787218105,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.19,2.117907386975251,3.168598582722627,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.195,2.117907386975251,3.168592245109888,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.2,2.117907386975251,3.1686568686021563,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.20500000000000002,2.117907386975251,3.1687638496082564,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.21000000000000002,2.117907386975251,3.1688863578323474,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.21500000000000002,2.117907386975251,3.1688876889333026,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.22000000000000003,2.117907386975251,3.168720411712533,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.22500000000000003,2.117907386975251,3.1684908856224836,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.23000000000000004,2.117907386975251,3.1681436750137686,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.23500000000000004,2.117907386975251,3.16764484158681,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.24,2.117907386975251,3.1673210230655062,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.245,2.117907386975251,3.1669958564839695,1.0,3,PROJECT001C__014.DZT
0.20600000000000002,0.25,2.117907386975251,3.1667029666386637,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.05,2.0773742112075104,3.160845507436347,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.045000000000000005,2.0773742112075104,3.1611244284817928,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.04,2.0773742112075104,3.1613689940717022,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.035,2.0773742112075104,3.161534378842216,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.030000000000000002,2.0773742112075104,3.161677457345903,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.025,2.0773742112075104,3.161826963422523,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.020000000000000004,2.0773742112075104,3.1619684885890194,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.015,2.0773742112075104,3.162161628040223,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.010000000000000002,2.0773742112075104,3.1624399747097223,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,-0.0050000000000000044,2.0773742112075104,3.1627240762882542,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.0,2.0773742112075104,3.1629874252345638,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.0049999999999999975,2.0773742112075104,3.163248736311008,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.009999999999999995,2.0773742112075104,3.163480564506926,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.015,2.0773742112075104,3.163733272493657,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.020000000000000004,2.0773742112075104,3.1639614863609373,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.024999999999999994,2.0773742112075104,3.1641515986712014,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.03,2.0773742112075104,3.164388494301852,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.035,2.0773742112075104,3.1646568140095748,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.039999999999999994,2.0773742112075104,3.1649532939342127,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.045,2.0773742112075104,3.16523687363768,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.05,2.0773742112075104,3.1655178872041905,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.05499999999999999,2.0773742112075104,3.165681098911467,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.06,2.0773742112075104,3.165882680102729,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.065,2.0773742112075104,3.166042710657053,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.06999999999999999,2.0773742112075104,3.1661999250610466,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.075,2.0773742112075104,3.166327587781072,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.08,2.0773742112075104,3.1665024182612904,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.085,2.0773742112075104,3.1666556566010615,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.09000000000000001,2.0773742112075104,3.166830752317974,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.09499999999999999,2.0773742112075104,3.1670645579948578,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.09999999999999999,2.0773742112075104,3.1673068707150507,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.105,2.0773742112075104,3.1675491945557144,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.11,2.0773742112075104,3.1677714377988777,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.115,2.0773742112075104,3.167984151933439,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.12000000000000001,2.0773742112075104,3.168140104862229,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.125,2.0773742112075104,3.1683139384074828,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.13,2.0773742112075104,3.1684501213565412,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.135,2.0773742112075104,3.168532630017577,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.14,2.0773742112075104,3.1686544796043794,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.14500000000000002,2.0773742112075104,3.168751743190986,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.15000000000000002,2.0773742112075104,3.1688320622966977,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.15500000000000003,2.0773742112075104,3.168930252477894,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.15999999999999998,2.0773742112075104,3.1689832793710546,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.16499999999999998,2.0773742112075104,3.1690204413702894,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.16999999999999998,2.0773742112075104,3.1691233563096635,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.175,2.0773742112075104,3.169144381443387,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.18,2.0773742112075104,3.1691078789478553,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.185,2.0773742112075104,3.169076985016638,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.19,2.0773742112075104,3.168936250079876,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.195,2.0773742112075104,3.168806182334047,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.2,2.0773742112075104,3.1686768467349307,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.20500000000000002,2.0773742112075104,3.1685075286404847,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.21000000000000002,2.0773742112075104,3.1683549297417652,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.21500000000000002,2.0773742112075104,3.168331750483157,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.22000000000000003,2.0773742112075104,3.1683782323603715,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.22500000000000003,2.0773742112075104,3.1683743396770025,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.23000000000000004,2.0773742112075104,3.1682880532707762,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.23500000000000004,2.0773742112075104,3.168095885841369,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.24,2.0773742112075104,3.1677994063549364,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.245,2.0773742112075104,3.167403205218694,1.0,3,PROJECT001C__014.DZT
0.20800000000000002,0.25,2.0773742112075104,3.1669480350464974,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.05,2.037993602577817,3.1606420231792023,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.045000000000000005,2.037993602577817,3.16088459000853,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.04,2.037993602577817,3.161149035934777,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.035,2.037993602577817,3.1614564690947233,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.030000000000000002,2.037993602577817,3.161711764149139,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.025,2.037993602577817,3.161964805239999,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.020000000000000004,2.037993602577817,3.162182591710845,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.015,2.037993602577817,3.162389455036029,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.010000000000000002,2.037993602577817,3.1625537817284397,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,-0.0050000000000000044,2.037993602577817,3.1627011902596416,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,0.0,2.037993602577817,3.1628484040396754,1.0,3,PROJECT001C__014.DZT
0.21000000000000002,0.0049999999999999975,2.037993602577817,3.163017692220347,1.0,3,PROJECT001C__014.DZT
